State,Year,Metropolitan/Nonmetropolitan,County,"Violent 
Crime",Murder and nonnegligent manslaughter,Rape1,Robbery,Aggravated assault,"Property 
Crime",Burglary,Larceny-theft,Motor vehicle theft,Arson2
WISCONSIN ,2021, Nonmetropolitan Counties,Rusk,37,1,4,0,32,64,29,30,5,1
WISCONSIN ,2021, Nonmetropolitan Counties,Sauk,34,0,9,1,24,230,34,180,16,1
WISCONSIN ,2021, Nonmetropolitan Counties,Sawyer,39,1,11,2,25,197,51,131,15,1
WISCONSIN ,2021, Nonmetropolitan Counties,Shawano,19,0,6,1,12,256,67,159,30,1
WISCONSIN ,2021, Nonmetropolitan Counties,Taylor,10,1,5,0,4,68,9,54,5,0
WISCONSIN ,2021, Nonmetropolitan Counties,Vilas,4,0,0,0,4,90,17,63,10,0
WISCONSIN ,2021, Nonmetropolitan Counties,Walworth,12,0,6,0,6,66,12,49,5,0
WISCONSIN ,2021, Nonmetropolitan Counties,Washburn,9,0,0,0,9,77,23,45,9,2
WISCONSIN ,2021, Nonmetropolitan Counties,Waupaca,36,1,11,0,24,48,6,41,1,0
WISCONSIN ,2021, Nonmetropolitan Counties,Waushara,20,0,5,1,14,90,16,65,9,2
WISCONSIN ,2021, Nonmetropolitan Counties,Wood,51,0,29,1,21,110,13,87,10,1
WYOMING ,2021, Metropolitan Counties,Laramie,69,0,6,4,59,571,154,321,96,5
WYOMING ,2021, Metropolitan Counties,Natrona,21,0,10,0,11,134,24,90,20,2
WYOMING ,2021, Nonmetropolitan Counties,Albany,8,0,2,0,6,75,27,43,5,0
WYOMING ,2021, Nonmetropolitan Counties,Campbell,19,0,10,0,9,149,25,110,14,0
WYOMING ,2021, Nonmetropolitan Counties,Converse,9,0,5,1,3,57,15,34,8,2
WYOMING ,2021, Nonmetropolitan Counties,Crook,6,0,1,0,5,28,3,19,6,0
WYOMING ,2021, Nonmetropolitan Counties,Goshen,5,0,0,0,5,42,14,24,4,0
WYOMING ,2021, Nonmetropolitan Counties,Hot Springs,2,0,0,0,2,10,1,8,1,2
WYOMING ,2021, Nonmetropolitan Counties,Johnson,4,0,2,0,2,36,11,20,5,0
WYOMING ,2021, Nonmetropolitan Counties,Lincoln,15,0,3,0,12,60,7,48,5,0
WYOMING ,2021, Nonmetropolitan Counties,Niobrara,4,0,2,0,2,10,0,6,4,0
WYOMING ,2021, Nonmetropolitan Counties,Park,16,1,5,0,10,80,14,58,8,1
WYOMING ,2021, Nonmetropolitan Counties,Sheridan,14,2,2,0,10,45,4,39,2,0
WYOMING ,2021, Nonmetropolitan Counties,Sublette,5,0,2,0,3,43,6,36,1,0
WYOMING ,2021, Nonmetropolitan Counties,Sweetwater,17,0,10,1,6,98,12,68,18,0
WYOMING ,2021, Nonmetropolitan Counties,Teton,9,1,1,1,6,21,1,18,2,1
WYOMING ,2021, Nonmetropolitan Counties,Uinta,14,0,10,0,4,42,12,24,6,0
WYOMING ,2021, Nonmetropolitan Counties,Washakie,4,0,3,0,1,7,1,6,0,0
WYOMING ,2021, Nonmetropolitan Counties,Weston,9,1,2,0,6,26,12,11,3,0
ALABAMA ,2022, Metropolitan Counties,Autauga,62,2,4,2,54,228,52,152,24,4
ALABAMA ,2022, Metropolitan Counties,Bibb,26,0,1,0,25,94,25,54,15,1
ALABAMA ,2022, Metropolitan Counties,Blount,103,2,18,4,79,571,220,258,93,2
ALABAMA ,2022, Metropolitan Counties,Calhoun,253,0,7,1,245,308,75,232,1,0
ALABAMA ,2022, Metropolitan Counties,Chilton,108,1,10,3,94,374,97,218,59,2
ALABAMA ,2022, Metropolitan Counties,Colbert,58,5,8,1,44,195,60,110,25,2
ALABAMA ,2022, Metropolitan Counties,Elmore,31,2,1,0,28,237,37,169,31,0
ALABAMA ,2022, Metropolitan Counties,Etowah,6,0,1,0,5,47,9,30,8,3
ALABAMA ,2022, Metropolitan Counties,Geneva,5,0,1,0,4,76,20,40,16,1
ALABAMA ,2022, Metropolitan Counties,Greene,5,0,0,0,5,24,6,15,3,0
ALABAMA ,2022, Metropolitan Counties,Henry,34,5,5,1,23,100,22,65,13,0
ALABAMA ,2022, Metropolitan Counties,Houston,128,2,19,6,101,528,150,299,79,10
ALABAMA ,2022, Metropolitan Counties,Jefferson,791,13,49,64,665,"2,701",589,"1,708",404,17
ALABAMA ,2022, Metropolitan Counties,Lauderdale,104,0,10,1,93,431,67,280,84,4
ALABAMA ,2022, Metropolitan Counties,Lawrence,21,1,3,0,17,75,20,35,20,0
ALABAMA ,2022, Metropolitan Counties,Lee,162,5,27,4,126,667,130,431,106,4
ALABAMA ,2022, Metropolitan Counties,Lowndes,7,1,0,1,5,50,11,29,10,2
ALABAMA ,2022, Metropolitan Counties,Mobile,328,9,11,14,294,"1,284",284,753,247,8
ALABAMA ,2022, Metropolitan Counties,Montgomery,101,0,4,13,84,367,68,242,57,2
ALABAMA ,2022, Metropolitan Counties,Pickens,22,0,1,2,19,57,26,20,11,0
ALABAMA ,2022, Metropolitan Counties,Russell,51,0,7,3,41,135,26,90,19,2
ALABAMA ,2022, Metropolitan Counties,Shelby,1,0,0,0,1,11,3,7,1,0
ALABAMA ,2022, Metropolitan Counties,St. Clair,87,6,19,4,58,276,83,146,47,7
ALABAMA ,2022, Metropolitan Counties,Washington,18,0,1,0,17,57,12,32,13,2
ALABAMA ,2022, Nonmetropolitan Counties,Barbour,13,0,1,1,11,24,4,14,6,0
ALABAMA ,2022, Nonmetropolitan Counties,Chambers,26,0,2,0,24,111,8,98,5,0
ALABAMA ,2022, Nonmetropolitan Counties,Cherokee,52,1,4,2,45,280,77,159,44,6
ALABAMA ,2022, Nonmetropolitan Counties,Choctaw,11,2,1,0,8,74,28,34,12,2
ALABAMA ,2022, Nonmetropolitan Counties,Clarke,35,0,3,2,30,95,24,58,13,0
ALABAMA ,2022, Nonmetropolitan Counties,Clay,15,0,2,0,13,48,17,30,1,0
ALABAMA ,2022, Nonmetropolitan Counties,Cleburne,13,0,1,0,12,164,37,111,16,0
ALABAMA ,2022, Nonmetropolitan Counties,Coffee,35,3,8,2,22,148,45,77,26,2
ALABAMA ,2022, Nonmetropolitan Counties,Coosa,31,1,1,0,29,90,17,55,18,1
ALABAMA ,2022, Nonmetropolitan Counties,Covington,0,0,0,0,0,0,0,0,0,0
ALABAMA ,2022, Nonmetropolitan Counties,Crenshaw,27,0,5,0,22,84,18,42,24,1
ALABAMA ,2022, Nonmetropolitan Counties,Cullman,92,2,17,5,68,730,154,475,101,4
ALABAMA ,2022, Nonmetropolitan Counties,Dale,15,0,5,0,10,108,19,76,13,0
ALABAMA ,2022, Nonmetropolitan Counties,Dallas,61,3,4,4,50,264,78,157,29,10
ALABAMA ,2022, Nonmetropolitan Counties,DeKalb,16,1,5,1,9,109,26,60,23,3
ALABAMA ,2022, Nonmetropolitan Counties,Fayette,10,1,1,0,8,31,5,13,13,1
ALABAMA ,2022, Nonmetropolitan Counties,Franklin,41,2,7,2,30,178,39,106,33,3
ALABAMA ,2022, Nonmetropolitan Counties,Macon,14,2,0,1,11,20,5,10,5,0
ALABAMA ,2022, Nonmetropolitan Counties,Marengo,13,1,0,1,11,52,13,31,8,1
ALABAMA ,2022, Nonmetropolitan Counties,Marion,3,0,0,0,3,15,6,8,1,0
ALABAMA ,2022, Nonmetropolitan Counties,Marshall,40,1,9,0,30,320,89,168,63,2
ALABAMA ,2022, Nonmetropolitan Counties,Monroe,16,2,0,1,13,38,11,21,6,1
ALABAMA ,2022, Nonmetropolitan Counties,Perry,0,0,0,0,0,0,0,0,0,0
ALABAMA ,2022, Nonmetropolitan Counties,Pike,11,0,2,1,8,48,1,7,40,0
ALABAMA ,2022, Nonmetropolitan Counties,Randolph,28,0,4,0,24,177,40,132,5,3
ALABAMA ,2022, Nonmetropolitan Counties,Sumter,9,1,0,0,8,2,0,1,1,0
ALABAMA ,2022, Nonmetropolitan Counties,Talladega,95,2,5,4,84,421,81,262,78,3
ALABAMA ,2022, Nonmetropolitan Counties,Tallapoosa,35,6,1,4,24,88,15,59,14,0
ALABAMA ,2022, Nonmetropolitan Counties,Walker,27,1,2,0,24,224,42,152,30,3
ALABAMA ,2022, Nonmetropolitan Counties,Winston,9,0,2,1,6,66,16,44,6,0
ARIZONA ,2022, Metropolitan Counties,Cochise,99,5,3,1,90,385,122,219,44,3
ARIZONA ,2022, Metropolitan Counties,Coconino,99,1,16,6,76,298,102,166,30,14
ARIZONA ,2022, Metropolitan Counties,Mohave,263,10,76,11,166,"1,599",361,"1,046",192,7
ARIZONA ,2022, Metropolitan Counties,Pima,796,22,62,100,612,"7,459","1,199","5,647",613,53
ARIZONA ,2022, Metropolitan Counties,Pinal,274,6,12,11,245,"1,429",226,991,212,9
ARIZONA ,2022, Metropolitan Counties,Yavapai,304,4,20,1,279,600,120,396,84,5
ARIZONA ,2022, Metropolitan Counties,Yuma,177,6,26,6,139,834,225,475,134,19
ARIZONA ,2022, Nonmetropolitan Counties,Apache,61,0,9,0,52,151,67,69,15,1
ARIZONA ,2022, Nonmetropolitan Counties,Graham,19,0,0,0,19,59,7,41,11,7
ARIZONA ,2022, Nonmetropolitan Counties,La Paz,40,2,6,0,32,178,36,107,35,2
ARIZONA ,2022, Nonmetropolitan Counties,Navajo,83,3,17,0,63,203,56,115,32,0
ARKANSAS ,2022, Metropolitan Counties,Benton,143,3,24,0,116,337,114,177,46,3
ARKANSAS ,2022, Metropolitan Counties,Cleveland,23,1,1,1,20,138,50,71,17,1
ARKANSAS ,2022, Metropolitan Counties,Craighead,75,1,16,2,56,267,88,146,33,3
ARKANSAS ,2022, Metropolitan Counties,Crawford,58,0,3,0,55,255,37,170,48,2
ARKANSAS ,2022, Metropolitan Counties,Crittenden,159,3,22,2,132,268,80,143,45,4
ARKANSAS ,2022, Metropolitan Counties,Faulkner,133,3,17,2,111,617,130,387,100,10
ARKANSAS ,2022, Metropolitan Counties,Franklin,53,0,6,0,47,94,31,45,18,1
ARKANSAS ,2022, Metropolitan Counties,Garland,353,1,47,9,296,"1,164",460,566,138,0
ARKANSAS ,2022, Metropolitan Counties,Grant,19,0,4,0,15,149,46,82,21,3
ARKANSAS ,2022, Metropolitan Counties,Jefferson,100,4,18,5,73,429,96,254,79,14
ARKANSAS ,2022, Metropolitan Counties,Lincoln,29,1,5,0,23,90,30,45,15,0
ARKANSAS ,2022, Metropolitan Counties,Little River,17,1,2,1,13,62,17,32,13,1
ARKANSAS ,2022, Metropolitan Counties,Lonoke,97,3,15,2,77,371,56,224,91,0
ARKANSAS ,2022, Metropolitan Counties,Madison,53,1,12,0,40,110,40,55,15,4
ARKANSAS ,2022, Metropolitan Counties,Miller,42,0,6,0,36,160,38,90,32,2
ARKANSAS ,2022, Metropolitan Counties,Perry,43,0,1,0,42,109,22,87,0,0
ARKANSAS ,2022, Metropolitan Counties,Poinsett,56,1,13,0,42,180,41,106,33,4
ARKANSAS ,2022, Metropolitan Counties,Pulaski,512,5,19,19,469,"1,674",252,"1,165",257,19
ARKANSAS ,2022, Metropolitan Counties,Saline,145,0,29,2,114,635,237,299,99,5
ARKANSAS ,2022, Metropolitan Counties,Sebastian,16,0,2,0,14,149,43,94,12,0
ARKANSAS ,2022, Metropolitan Counties,Washington,140,2,13,2,123,453,80,296,77,4
ARKANSAS ,2022, Nonmetropolitan Counties,Arkansas,16,0,3,0,13,62,25,35,2,0
ARKANSAS ,2022, Nonmetropolitan Counties,Ashley,12,0,0,0,12,112,20,80,12,4
ARKANSAS ,2022, Nonmetropolitan Counties,Baxter,43,0,8,0,35,350,66,251,33,0
ARKANSAS ,2022, Nonmetropolitan Counties,Boone,93,2,27,1,63,143,19,115,9,3
ARKANSAS ,2022, Nonmetropolitan Counties,Calhoun,16,0,6,1,9,53,18,30,5,5
ARKANSAS ,2022, Nonmetropolitan Counties,Carroll,34,0,2,0,32,112,26,53,33,2
ARKANSAS ,2022, Nonmetropolitan Counties,Chicot,1,0,0,0,1,63,14,47,2,0
ARKANSAS ,2022, Nonmetropolitan Counties,Clark,21,0,2,0,19,68,11,48,9,1
ARKANSAS ,2022, Nonmetropolitan Counties,Clay,13,1,3,0,9,73,12,54,7,1
ARKANSAS ,2022, Nonmetropolitan Counties,Cleburne,186,0,16,2,168,281,74,179,28,7
ARKANSAS ,2022, Nonmetropolitan Counties,Columbia,43,0,0,3,40,86,18,56,12,0
ARKANSAS ,2022, Nonmetropolitan Counties,Conway,73,0,6,1,66,239,36,166,37,6
ARKANSAS ,2022, Nonmetropolitan Counties,Cross,37,0,2,4,31,146,49,81,16,0
ARKANSAS ,2022, Nonmetropolitan Counties,Desha,4,1,0,0,3,2,1,1,0,0
ARKANSAS ,2022, Nonmetropolitan Counties,Drew,32,0,7,1,24,74,15,44,15,3
ARKANSAS ,2022, Nonmetropolitan Counties,Fulton,47,1,9,0,37,84,0,72,12,1
ARKANSAS ,2022, Nonmetropolitan Counties,Greene,65,0,15,2,48,251,45,158,48,2
ARKANSAS ,2022, Nonmetropolitan Counties,Hempstead,43,0,7,0,36,138,22,91,25,1
ARKANSAS ,2022, Nonmetropolitan Counties,Hot Spring,10,0,2,0,8,87,33,30,24,1
ARKANSAS ,2022, Nonmetropolitan Counties,Howard,23,0,5,1,17,41,13,24,4,0
ARKANSAS ,2022, Nonmetropolitan Counties,Independence,131,1,35,3,92,407,88,260,59,13
ARKANSAS ,2022, Nonmetropolitan Counties,Izard,105,1,6,0,98,94,33,49,12,0
ARKANSAS ,2022, Nonmetropolitan Counties,Jackson,33,2,8,1,22,101,5,80,16,1
ARKANSAS ,2022, Nonmetropolitan Counties,Johnson,51,1,15,1,34,81,42,35,4,4
ARKANSAS ,2022, Nonmetropolitan Counties,Lafayette,9,0,2,0,7,33,0,28,5,0
ARKANSAS ,2022, Nonmetropolitan Counties,Lawrence,26,0,5,0,21,112,35,66,11,2
ARKANSAS ,2022, Nonmetropolitan Counties,Lee,7,0,1,0,6,57,19,30,8,3
ARKANSAS ,2022, Nonmetropolitan Counties,Logan,60,2,7,0,51,222,81,97,44,0
ARKANSAS ,2022, Nonmetropolitan Counties,Marion,57,5,10,2,40,132,40,81,11,0
ARKANSAS ,2022, Nonmetropolitan Counties,Mississippi,29,0,4,0,25,245,44,162,39,0
ARKANSAS ,2022, Nonmetropolitan Counties,Nevada,9,0,0,0,9,29,8,11,10,0
ARKANSAS ,2022, Nonmetropolitan Counties,Newton,22,0,5,0,17,39,9,28,2,0
ARKANSAS ,2022, Nonmetropolitan Counties,Pike,8,0,1,0,7,34,14,16,4,0
ARKANSAS ,2022, Nonmetropolitan Counties,Polk,75,0,2,0,73,65,22,40,3,0
ARKANSAS ,2022, Nonmetropolitan Counties,Pope,79,0,7,2,70,253,71,144,38,4
ARKANSAS ,2022, Nonmetropolitan Counties,Prairie,12,1,3,0,8,67,20,42,5,2
ARKANSAS ,2022, Nonmetropolitan Counties,Randolph,40,0,13,0,27,132,39,80,13,3
ARKANSAS ,2022, Nonmetropolitan Counties,Scott,18,0,0,0,18,59,19,33,7,1
ARKANSAS ,2022, Nonmetropolitan Counties,Searcy,15,0,0,0,15,31,11,14,6,0
ARKANSAS ,2022, Nonmetropolitan Counties,Sevier,33,0,8,1,24,22,6,14,2,0
ARKANSAS ,2022, Nonmetropolitan Counties,St. Francis,67,3,6,4,54,72,69,3,0,2
ARKANSAS ,2022, Nonmetropolitan Counties,Union,84,1,1,0,82,215,56,139,20,2
ARKANSAS ,2022, Nonmetropolitan Counties,Van Buren,32,1,1,0,30,155,25,85,45,2
ARKANSAS ,2022, Nonmetropolitan Counties,White,263,0,79,3,181,530,108,332,90,5
ARKANSAS ,2022, Nonmetropolitan Counties,Woodruff,2,0,0,0,2,27,5,14,8,0
ARKANSAS ,2022, Nonmetropolitan Counties,Yell,98,0,8,3,87,118,28,77,13,4
CALIFORNIA ,2022, Metropolitan Counties,Alameda,766,4,36,182,544,"2,577",412,"1,355",810,
CALIFORNIA ,2022, Metropolitan Counties,Butte,431,6,51,27,347,972,267,666,39,
CALIFORNIA ,2022, Metropolitan Counties,Contra Costa,397,6,37,67,287,"1,780",336,"1,406",38,17
CALIFORNIA ,2022, Metropolitan Counties,El Dorado,324,9,106,23,186,"1,283",318,933,32,5
CALIFORNIA ,2022, Metropolitan Counties,Fresno,"1,166",14,21,154,977,"3,754","1,182","1,710",862,
CALIFORNIA ,2022, Metropolitan Counties,Imperial,186,4,20,8,154,496,139,309,48,31
CALIFORNIA ,2022, Metropolitan Counties,Kern,"3,537",45,107,480,"2,905","9,396","2,663","3,650","3,083",334
CALIFORNIA ,2022, Metropolitan Counties,Kings,110,5,10,16,79,414,97,287,30,3
CALIFORNIA ,2022, Metropolitan Counties,Los Angeles,"6,382",91,292,"1,374","4,625","17,070","2,822","9,225","5,023",246
CALIFORNIA ,2022, Metropolitan Counties,Madera,376,3,48,26,299,941,206,692,43,7
CALIFORNIA ,2022, Metropolitan Counties,Marin,68,2,8,9,49,420,98,318,4,
CALIFORNIA ,2022, Metropolitan Counties,Merced,479,20,40,53,366,"1,564",345,963,256,37
CALIFORNIA ,2022, Metropolitan Counties,Monterey,376,2,38,40,296,938,259,634,45,8
CALIFORNIA ,2022, Metropolitan Counties,Napa,56,0,11,7,38,234,84,143,7,
CALIFORNIA ,2022, Metropolitan Counties,Orange,310,0,4,29,277,"1,194",208,779,207,10
CALIFORNIA ,2022, Metropolitan Counties,Riverside,"1,034",19,50,163,802,"7,415","1,264","4,483","1,668",
CALIFORNIA ,2022, Metropolitan Counties,Sacramento,"2,721",39,112,660,"1,910","9,043","1,853","7,025",165,69
CALIFORNIA ,2022, Metropolitan Counties,San Benito,72,1,10,5,56,149,47,77,25,3
CALIFORNIA ,2022, Metropolitan Counties,San Bernardino,"2,004",40,108,163,"1,693","3,752",912,"1,798","1,042",66
CALIFORNIA ,2022, Metropolitan Counties,San Diego,"1,902",21,68,239,"1,574","5,802","1,021","3,390","1,391",52
CALIFORNIA ,2022, Metropolitan Counties,San Joaquin,873,6,26,119,722,"2,321",525,"1,693",103,
CALIFORNIA ,2022, Metropolitan Counties,San Luis Obispo,435,2,26,20,387,974,346,605,23,
CALIFORNIA ,2022, Metropolitan Counties,San Mateo,376,1,45,54,276,"1,912",324,"1,396",192,17
CALIFORNIA ,2022, Metropolitan Counties,Santa Barbara,243,2,29,26,186,"1,401",283,"1,086",32,
CALIFORNIA ,2022, Metropolitan Counties,Santa Clara,276,0,37,24,215,"1,479",180,940,359,
CALIFORNIA ,2022, Metropolitan Counties,Santa Cruz,371,0,45,37,289,"1,013",204,791,18,18
CALIFORNIA ,2022, Metropolitan Counties,Solano,115,0,13,17,85,337,93,152,92,
CALIFORNIA ,2022, Metropolitan Counties,Sonoma,336,6,74,38,218,820,198,597,25,27
CALIFORNIA ,2022, Metropolitan Counties,Stanislaus,438,11,28,88,311,"1,332",389,914,29,
CALIFORNIA ,2022, Metropolitan Counties,Tulare,337,16,30,73,218,"1,905",493,"1,307",105,
CALIFORNIA ,2022, Metropolitan Counties,Ventura,71,4,12,9,46,735,170,486,79,
CALIFORNIA ,2022, Metropolitan Counties,Yolo,81,1,5,6,69,380,70,278,32,
CALIFORNIA ,2022, Metropolitan Counties,Yuba,187,4,20,24,139,914,251,647,16,
CALIFORNIA ,2022, Nonmetropolitan Counties,Alpine,11,0,4,0,7,25,12,13,0,
CALIFORNIA ,2022, Nonmetropolitan Counties,Amador,95,0,12,12,71,278,53,224,1,
CALIFORNIA ,2022, Nonmetropolitan Counties,Calaveras,243,1,30,11,201,510,165,330,15,3
CALIFORNIA ,2022, Nonmetropolitan Counties,Colusa,21,0,9,1,11,190,74,109,7,
CALIFORNIA ,2022, Nonmetropolitan Counties,Del Norte,85,3,20,7,55,154,79,62,13,
CALIFORNIA ,2022, Nonmetropolitan Counties,Glenn,97,0,2,1,94,180,41,125,14,7
CALIFORNIA ,2022, Nonmetropolitan Counties,Humboldt,237,5,27,29,176,760,260,481,19,21
CALIFORNIA ,2022, Nonmetropolitan Counties,Inyo,93,1,12,7,73,105,32,71,2,
CALIFORNIA ,2022, Nonmetropolitan Counties,Lake,292,0,41,18,233,471,163,302,6,9
CALIFORNIA ,2022, Nonmetropolitan Counties,Lassen,59,1,12,2,44,215,128,78,9,3
CALIFORNIA ,2022, Nonmetropolitan Counties,Mariposa,71,1,12,3,55,207,53,149,5,0
CALIFORNIA ,2022, Nonmetropolitan Counties,Modoc,29,0,1,0,28,50,12,31,7,0
CALIFORNIA ,2022, Nonmetropolitan Counties,Mono,21,0,4,2,15,27,10,16,1,
CALIFORNIA ,2022, Nonmetropolitan Counties,Nevada,213,1,38,15,159,366,145,218,3,
CALIFORNIA ,2022, Nonmetropolitan Counties,Plumas,152,0,4,4,144,272,69,194,9,
CALIFORNIA ,2022, Nonmetropolitan Counties,Sierra,10,0,0,0,10,19,8,10,1,
CALIFORNIA ,2022, Nonmetropolitan Counties,Siskiyou,84,0,13,5,66,104,56,44,4,
CALIFORNIA ,2022, Nonmetropolitan Counties,Tehama,142,3,25,10,104,350,129,205,16,6
CALIFORNIA ,2022, Nonmetropolitan Counties,Trinity,85,0,5,2,78,167,74,91,2,9
CALIFORNIA ,2022, Nonmetropolitan Counties,Tuolumne,330,0,63,12,255,478,168,302,8,
COLORADO ,2022, Metropolitan Counties,Adams,493,8,37,58,390,"2,559",264,"1,203","1,092",39
COLORADO ,2022, Metropolitan Counties,Arapahoe,220,0,8,14,198,"2,360",404,"1,222",734,20
COLORADO ,2022, Metropolitan Counties,Boulder,96,3,17,3,73,740,151,508,81,5
COLORADO ,2022, Metropolitan Counties,Clear Creek,1,0,0,0,1,48,6,37,5,1
COLORADO ,2022, Metropolitan Counties,Douglas,260,1,71,23,165,"1,420",163,959,298,7
COLORADO ,2022, Metropolitan Counties,Elbert,1,1,0,0,0,31,4,17,10,0
COLORADO ,2022, Metropolitan Counties,El Paso,560,15,116,30,399,"2,415",432,"1,583",400,36
COLORADO ,2022, Metropolitan Counties,Gilpin,9,0,0,0,9,75,22,45,8,0
COLORADO ,2022, Metropolitan Counties,Jefferson,421,2,81,33,305,"3,371",500,"2,288",583,25
COLORADO ,2022, Metropolitan Counties,Larimer,205,2,32,11,160,"1,083",192,702,189,14
COLORADO ,2022, Metropolitan Counties,Mesa,144,1,27,7,109,"1,038",183,718,137,12
COLORADO ,2022, Metropolitan Counties,Park,32,0,2,0,30,40,21,14,5,0
COLORADO ,2022, Metropolitan Counties,Pueblo,61,4,0,15,42,"1,190",219,738,233,4
COLORADO ,2022, Metropolitan Counties,Teller,37,3,3,1,30,49,14,25,10,1
COLORADO ,2022, Nonmetropolitan Counties,Alamosa,15,0,4,0,11,109,45,57,7,4
COLORADO ,2022, Nonmetropolitan Counties,Archuleta,20,0,4,1,15,46,7,33,6,0
COLORADO ,2022, Nonmetropolitan Counties,Baca,1,0,0,0,1,0,0,0,0,0
COLORADO ,2022, Nonmetropolitan Counties,Bent,9,0,1,2,6,96,27,50,19,0
COLORADO ,2022, Nonmetropolitan Counties,Chaffee,4,0,3,0,1,61,13,40,8,2
COLORADO ,2022, Nonmetropolitan Counties,Crowley,11,0,0,0,11,42,11,20,11,0
COLORADO ,2022, Nonmetropolitan Counties,Custer,17,1,3,1,12,40,8,24,8,4
COLORADO ,2022, Nonmetropolitan Counties,Delta,3,0,1,0,2,168,39,101,28,2
COLORADO ,2022, Nonmetropolitan Counties,Dolores,1,0,0,0,1,24,3,19,2,0
COLORADO ,2022, Nonmetropolitan Counties,Eagle,33,0,5,0,28,135,16,106,13,0
COLORADO ,2022, Nonmetropolitan Counties,Fremont,25,3,6,1,15,173,30,109,34,7
COLORADO ,2022, Nonmetropolitan Counties,Garfield,70,4,24,0,42,158,31,110,17,1
COLORADO ,2022, Nonmetropolitan Counties,Kiowa,2,0,1,0,1,24,6,16,2,0
COLORADO ,2022, Nonmetropolitan Counties,Kit Carson,3,0,0,0,3,25,3,16,6,0
COLORADO ,2022, Nonmetropolitan Counties,Las Animas,15,0,4,0,11,99,41,40,18,0
COLORADO ,2022, Nonmetropolitan Counties,Lincoln,2,0,1,0,1,29,4,21,4,0
COLORADO ,2022, Nonmetropolitan Counties,Logan,28,0,4,0,24,84,34,40,10,0
COLORADO ,2022, Nonmetropolitan Counties,Moffat,9,0,3,0,6,33,5,19,9,0
COLORADO ,2022, Nonmetropolitan Counties,Montezuma,45,2,6,1,36,133,38,65,30,3
COLORADO ,2022, Nonmetropolitan Counties,Montrose,18,1,0,1,16,177,37,120,20,2
COLORADO ,2022, Nonmetropolitan Counties,Morgan,12,0,3,0,9,50,17,24,9,1
COLORADO ,2022, Nonmetropolitan Counties,Otero,6,2,0,0,4,53,10,23,20,0
COLORADO ,2022, Nonmetropolitan Counties,Ouray,2,0,2,0,0,21,5,16,0,0
COLORADO ,2022, Nonmetropolitan Counties,Phillips,0,0,0,0,0,1,0,1,0,0
COLORADO ,2022, Nonmetropolitan Counties,Pitkin,4,0,0,0,4,29,1,23,5,0
COLORADO ,2022, Nonmetropolitan Counties,Prowers,11,1,0,0,10,39,12,23,4,2
COLORADO ,2022, Nonmetropolitan Counties,Rio Blanco,1,0,1,0,0,4,2,2,0,0
COLORADO ,2022, Nonmetropolitan Counties,Routt,11,0,2,1,8,51,4,41,6,0
COLORADO ,2022, Nonmetropolitan Counties,Saguache,6,3,0,0,3,60,13,41,6,2
COLORADO ,2022, Nonmetropolitan Counties,San Juan,1,0,1,0,0,5,2,2,1,0
COLORADO ,2022, Nonmetropolitan Counties,San Miguel,4,0,1,0,3,5,2,2,1,0
COLORADO ,2022, Nonmetropolitan Counties,Summit,30,0,15,0,15,203,24,165,14,1
COLORADO ,2022, Nonmetropolitan Counties,Washington,1,0,0,0,1,64,12,43,9,1
COLORADO ,2022, Nonmetropolitan Counties,Yuma,4,0,1,0,3,37,5,26,6,0
DELAWARE ,2022, Metropolitan Counties,New Castle County Police Department,763,3,68,71,621,"3,444",462,"2,557",425,0
FLORIDA ,2022, Metropolitan Counties,Bay,304,2,52,13,237,"1,284",259,929,96,7
FLORIDA ,2022, Metropolitan Counties,Brevard,484,6,29,28,421,"2,479",370,"1,878",231,6
FLORIDA ,2022, Metropolitan Counties,Charlotte,152,2,9,4,137,"1,068",125,857,86,6
FLORIDA ,2022, Metropolitan Counties,Citrus,319,6,20,24,269,"1,469",281,"1,065",123,8
FLORIDA ,2022, Metropolitan Counties,Collier,774,8,61,107,598,"2,686",230,"2,249",207,4
FLORIDA ,2022, Metropolitan Counties,Flagler,196,3,41,5,147,681,73,560,48,4
FLORIDA ,2022, Metropolitan Counties,Hernando,449,8,42,39,360,"1,938",264,"1,544",130,17
FLORIDA ,2022, Metropolitan Counties,Indian River,168,2,2,17,147,"1,308",150,"1,051",107,5
FLORIDA ,2022, Metropolitan Counties,Jacksonville Sheriff's Office,"5,927",127,394,622,"4,784","23,703","2,478","19,224","2,001",72
FLORIDA ,2022, Metropolitan Counties,Lee,"1,379",18,157,202,"1,002","4,533",669,"3,341",523,30
FLORIDA ,2022, Metropolitan Counties,Leon,348,4,46,18,280,"1,220",238,883,99,3
FLORIDA ,2022, Metropolitan Counties,Marion,637,1,81,4,551,"1,600",169,"1,399",32,2
FLORIDA ,2022, Metropolitan Counties,Miami-Dade,"5,606",98,524,933,"4,051","26,220","1,980","20,520","3,720",43
FLORIDA ,2022, Metropolitan Counties,Nassau,157,1,26,5,125,643,146,416,81,5
FLORIDA ,2022, Metropolitan Counties,Orange,"4,730",63,438,913,"3,316","16,400","2,260","12,115","2,025",0
FLORIDA ,2022, Metropolitan Counties,Palm Beach,"1,452",27,179,193,"1,053","7,499",757,"5,946",796,37
FLORIDA ,2022, Metropolitan Counties,Pinellas,108,2,10,15,81,550,47,451,52,2
