State,Year,University/College,Student_Enrollment,Violent_Crime,Property_Crime,Violent_Crime_Rate,Property_Crime_Rate
Michigan,2020,Western Michigan University,25010.0,3.0,61.0,0.119952019192323,2.4390243902439024
Minnesota,2020,University of Minnesota:,31722.5,24.0,325.0,0.781167286195856,3.5104305868269217
Mississippi,2020,Coahoma Community College,2529.0,1.0,5.0,0.3954132068011071,1.9770660340055357
Mississippi,2020,Holmes Community College,8352.0,0.0,8.0,0.0,0.9578544061302682
Mississippi,2020,Mississippi State University5,24251.0,2.0,36.0,0.0824708259453218,1.484474867015793
Mississippi,2020,University of Mississippi,25133.0,4.0,22.0,0.159153304420483,0.8753431743126566
Missouri,2020,Lincoln University,3114.0,0.0,21.0,0.0,6.74373795761079
Missouri,2020,Metropolitan Community College,22969.0,0.0,28.0,0.0,1.2190343506465238
Missouri,2020,Mineral Area College,3606.0,0.0,0.0,0.0,0.0
Missouri,2020,Missouri University of Science and Technology5,9265.0,2.0,92.0,0.215866162978953,9.92984349703184
Missouri,2020,Southeast Missouri State University5,12645.0,1.0,23.0,0.0790826413602214,1.818900751285093
Missouri,2020,St. Louis Community College,27771.0,0.0,22.0,0.0,0.79219329516402
Missouri,2020,University of Central Missouri,15993.0,0.0,65.0,0.0,4.064278121678234
Missouri,2020,University of Missouri:,26249.5,19.0,197.0,0.3293537057253073,3.3209241097941606
Missouri,2020,Washington University5,17794.0,1.0,56.0,0.0561987186692143,3.147128245476003
Montana,2020,Montana State University,18898.0,3.0,86.0,0.1587469573499841,4.550746110699545
Montana,2020,University of Montana,13140.0,9.0,55.0,0.684931506849315,4.185692541856925
Nebraska,2021,University of Nebraska:,19325.0,23.0,328.0,0.4041573551958571,4.92578695466304
Nebraska,2022,University of Nebraska:,23011.0,20.0,271.0,0.3822581790529148,5.848035962892125
Nebraska,2023,Metropolitan Community College,20852.0,0.0,32.0,0.0,1.5346249760214847
Nebraska,2023,University of Nebraska:,17436.333333333332,17.0,284.0,0.305332833941461,5.1978522636559275
Nevada,2021,University of Nevada,23692.0,9.0,126.0,0.3798750633125106,5.318250886375147
Nevada,2022,University of Nevada,22982.0,6.0,191.0,0.2610738839091463,8.310851971107823
Nevada,2023,University of Nevada,23185.0,5.0,235.0,0.215656674574078,10.135863704981668
New Hampshire,2021,Plymouth State University,5475.0,4.0,29.0,0.7305936073059361,5.296803652968037
New Hampshire,2021,University of New Hampshire,16001.0,8.0,68.0,0.4999687519530029,4.2497343916005255
New Hampshire,2022,Plymouth State University,5079.0,3.0,58.0,0.5906674542232723,11.41957078164993
New Hampshire,2022,University of New Hampshire,15585.0,3.0,49.0,0.1924927815206929,3.144048764837985
New Hampshire,2023,Plymouth State University,4706.0,0.0,24.0,0.0,5.099872503187421
New Hampshire,2023,University of New Hampshire,15134.0,2.0,70.0,0.1321527686005021,4.6253469010175765
New Jersey,2022,Brookdale Community College,14796.0,0.0,2.0,0.0,0.1351716680183833
New Jersey,2022,Kean University,16448.0,0.0,21.0,0.0,1.276750972762646
New Jersey,2022,Monmouth University,6166.0,0.0,14.0,0.0,2.2705157314304247
New Jersey,2022,New Jersey Institute of Technology,13687.0,3.0,59.0,0.2191860889895521,4.310659750127859
New Jersey,2022,Princeton University,7942.0,0.0,185.0,0.0,23.293880634600857
New Jersey,2022,Rowan University,22640.0,9.0,113.0,0.3975265017667844,4.991166077738516
New Jersey,2022,Rutgers University:,36107.5,43.0,502.0,0.6615271098898303,8.474919054264143
New Jersey,2022,Stevens Institute of Technology,8436.0,0.0,24.0,0.0,2.8449502133712663
New Jersey,2022,Stockton University,11788.0,5.0,43.0,0.4241601628775025,3.647777400746522
New Jersey,2022,The College of New Jersey,8773.0,2.0,25.0,0.227972187393138,2.8496523424142253
New Jersey,2022,William Paterson University,11681.0,2.0,21.0,0.1712182176183546,1.7977912849927231
New Jersey,2023,Monmouth University,6034.0,0.0,9.0,0.0,1.4915478952601924
New Jersey,2023,New Jersey Institute of Technology,13649.0,5.0,76.0,0.3663272034581288,5.568173492563558
New Jersey,2023,Princeton University,8631.0,2.0,206.0,0.2317228594600857,23.86745452438883
New Jersey,2023,Rowan University,22080.0,8.0,83.0,0.3623188405797101,3.7590579710144927
New Jersey,2023,Rutgers University:,26080.333333333332,40.0,526.0,0.7605467569060967,8.226114161391761
New Jersey,2023,Stevens Institute of Technology,9111.0,0.0,19.0,0.0,2.0853912852595764
New Jersey,2023,Stockton University,11602.0,2.0,41.0,0.1723840717117738,3.533873470091364
New Jersey,2023,The College of New Jersey,8566.0,1.0,34.0,0.1167406023815083,3.969180480971282
New Jersey3,2021,Rutgers University:,15633.0,10.0,98.0,0.6396724876863046,6.268790379325785
New Mexico,2022,Eastern New Mexico University,6620.0,1.0,37.0,0.1510574018126888,5.589123867069486
New Mexico,2022,New Mexico Institute of Mining and Technology,1882.0,1.0,28.0,0.5313496280552603,14.87778958554729
New Mexico,2022,New Mexico Military Institute,570.0,0.0,5.0,0.0,8.771929824561402
New Mexico,2022,New Mexico State University,16089.0,8.0,178.0,0.4972341351233761,11.06345950649512
New Mexico,2022,University of New Mexico,24776.0,47.0,544.0,1.8969970939618988,21.95673232160155
New Mexico,2022,Western New Mexico University,3717.0,0.0,13.0,0.0,3.497444175410277
New Mexico,2023,New Mexico Institute of Mining and Technology,2000.0,0.0,26.0,0.0,13.0
New Mexico,2023,New Mexico State University,15892.0,10.0,167.0,0.6292474200855777,10.508431915429146
New Mexico,2023,University of New Mexico,23914.0,45.0,484.0,1.8817429121016975,20.239190432382703
New Mexico3,2021,Eastern New Mexico University,7246.0,5.0,19.0,0.690035881865857,2.6221363510902567
New York,2022,Cornell University,24486.0,8.0,264.0,0.3267173078493833,10.781671159029653
New York,2022,Ithaca College,6034.0,9.0,94.0,1.4915478952601924,15.57838912827312
New York,2022,State University of New York Police:,7415.263157894737,45.0,747.0,0.7538311652716522,7.187046361055786
New York,2023,Cornell University,26304.0,3.0,249.0,0.1140510948905109,9.46624087591241
New York,2023,Ithaca College,5679.0,5.0,72.0,0.8804366966015144,12.678288431061809
New York,2023,State University of New York Police:,7387.363636363636,39.0,1045.0,0.4215885736199267,7.711524546564218
New York3,2021,Cornell University,24594.0,4.0,162.0,0.1626412946247052,6.586972432300561
New York4,2021,State University of New York Police:,8902.0,1.0,20.0,0.1123343068973264,2.246686137946529
New York5,2021,State University of New York Police:,9190.0,0.0,38.0,0.0,4.134929270946681
New York6,2021,State University of New York Police:,34115.0,1.0,61.0,0.029312619082515,1.7880697640334164
North Carolina,2021,Duke University,17855.0,4.0,272.0,0.2240268832259871,15.233828059367124
North Carolina,2021,East Carolina University,31962.0,8.0,71.0,0.2502972279582003,2.221387898129028
North Carolina,2021,Elon University,7424.0,1.0,46.0,0.1346982758620689,6.196120689655173
North Carolina,2021,Fayetteville State University,8376.0,1.0,36.0,0.1193887297039159,4.2979942693409745
North Carolina,2021,North Carolina Agricultural and Technical State University,13854.0,6.0,77.0,0.4330879168471199,5.557961599538039
North Carolina,2021,North Carolina State University,40537.0,9.0,124.0,0.2220193896933665,3.0589338135530504
North Carolina,2021,University of North Carolina:,22776.4,33.0,479.0,0.2590433323965122,4.454197981869337
North Carolina,2021,Western Carolina University,13783.0,13.0,49.0,0.9431908873249656,3.5551041137633317
North Carolina,2022,Appalachian State University,21706.0,6.0,59.0,0.2764212660093983,2.718142449092417
North Carolina,2022,Duke University,18120.0,8.0,347.0,0.4415011037527593,19.150110375275936
North Carolina,2022,East Carolina University,32009.0,13.0,100.0,0.4061357743134743,3.1241213408728794
North Carolina,2022,Elizabeth City State University,2351.0,4.0,18.0,1.7014036580178649,7.656316461080392
North Carolina,2022,Elon University,7461.0,1.0,33.0,0.1340302908457311,4.4229995979091274
North Carolina,2022,Fayetteville State University,8658.0,3.0,29.0,0.3465003465003465,3.3495033495033497
North Carolina,2022,Methodist University,2075.0,1.0,24.0,0.4819277108433735,11.566265060240964
North Carolina,2022,North Carolina Agricultural and Technical State University,14121.0,8.0,87.0,0.5665321152892855,6.16103675377098
North Carolina,2022,North Carolina Central University,9000.0,10.0,54.0,1.1111111111111112,6.0
North Carolina,2022,North Carolina State University,40482.0,6.0,245.0,0.1482140210463909,6.052072526060965
North Carolina,2022,University of North Carolina:,24750.75,45.0,475.0,0.4709746487775497,4.258095298054361
North Carolina,2022,Wake Forest University,9572.0,2.0,83.0,0.2089427496865858,8.671124111993315
North Carolina,2022,Western Carolina University,13820.0,18.0,58.0,1.3024602026049203,4.196816208393632
North Carolina,2023,Duke University,18357.0,4.0,396.0,0.2179005284087814,21.572152312469356
North Carolina,2023,East Carolina University,31263.0,5.0,169.0,0.1599334676774461,5.405751207497681
North Carolina,2023,Elon University,7446.0,5.0,24.0,0.6715014773032502,3.2232070910556003
North Carolina,2023,Fayetteville State University,8294.0,5.0,15.0,0.6028454304316373,1.808536291294912
North Carolina,2023,Methodist University,2077.0,2.0,20.0,0.9629272989889264,9.629272989889264
North Carolina,2023,North Carolina Agricultural and Technical State University,14642.0,12.0,101.0,0.8195601693757683,6.897964758912717
North Carolina,2023,North Carolina Central University,8824.0,8.0,60.0,0.9066183136899364,6.799637352674524
North Carolina,2023,North Carolina State University,40469.0,11.0,232.0,0.2718129926610492,5.7327831179421285
North Carolina,2023,University of North Carolina:,20516.2,29.0,645.0,0.3177460456374071,5.754680901490021
North Carolina,2023,Western Carolina University,13551.0,11.0,65.0,0.8117482104641724,4.796693970924656
North Dakota,2021,Bismarck State College,4855.0,0.0,0.0,0.0,0.0
North Dakota,2021,North Dakota State College of Science,3669.0,0.0,16.0,0.0,4.360861270100845
North Dakota,2021,North Dakota State University,14384.0,1.0,109.0,0.0695216907675194,7.577864293659622
North Dakota,2021,University of North Dakota,17182.0,2.0,97.0,0.1164008846467233,5.64544290536608
North Dakota,2022,Bismarck State College,4825.0,1.0,7.0,0.2072538860103627,1.450777202072539
North Dakota,2022,North Dakota State College of Science,3485.0,1.0,19.0,0.2869440459110473,5.4519368723099
North Dakota,2022,North Dakota State University,14102.0,2.0,93.0,0.1418238547723727,6.594809246915331
North Dakota,2022,University of North Dakota,16791.0,5.0,89.0,0.2977785718539694,5.300458579000654
North Dakota,2023,Bismarck State College,4609.0,0.0,9.0,0.0,1.9527012367107832
North Dakota,2023,North Dakota State College of Science,3456.0,1.0,8.0,0.2893518518518518,2.314814814814815
North Dakota,2023,North Dakota State University,13753.0,6.0,109.0,0.4362684505198865,7.925543517777939
North Dakota,2023,University of North Dakota,16981.0,2.0,65.0,0.1177786938342853,3.8278075496142745
Nebraska,2020,University of Nebraska,7859.0,2.0,12.0,0.2544853034737244,1.5269118208423462
Nevada,2020,University of Nevada,24246.0,11.0,101.0,0.4536830817454425,4.165635568753609
New Hampshire,2020,Plymouth State University,5868.0,1.0,17.0,0.1704158145875937,2.8970688479890936
New Hampshire,2020,University of New Hampshire,16673.0,10.0,60.0,0.5997720866070892,3.5986325196425355
New Jersey,2020,Brookdale Community College,17100.0,0.0,9.0,0.0,0.5263157894736842
New Jersey,2020,Essex County College,10496.0,0.0,0.0,0.0,0.0
New Jersey,2020,Kean University,16738.0,1.0,17.0,0.0597442944198828,1.0156530051380095
New Jersey,2020,Middlesex County College,16328.0,1.0,1.0,0.0612444879960803,0.0612444879960803
New Jersey,2020,Monmouth University,6704.0,0.0,4.0,0.0,0.5966587112171838
New Jersey,2020,Montclair State University,24235.0,1.0,16.0,0.041262636682484,0.6602021869197442
New Jersey,2020,New Jersey Institute of Technology,13236.0,1.0,23.0,0.075551526140828,1.737685101239045
New Jersey,2020,Princeton University,8720.0,4.0,90.0,0.4587155963302752,10.321100917431194
New Jersey,2020,Rowan University,23011.0,5.0,47.0,0.2172873842944678,2.0425014123679976
New Jersey,2020,Rutgers University:,27071.0,21.0,306.0,0.3988848177434242,5.09999185872121
New Jersey,2020,Stevens Institute of Technology,7990.0,0.0,9.0,0.0,1.1264080100125158
New Jersey,2020,Stockton University,11457.0,3.0,16.0,0.2618486514794449,1.396526141223706
New Jersey,2020,The College of New Jersey,8825.0,1.0,16.0,0.1133144475920679,1.813031161473088
New Jersey,2020,William Paterson University,12113.0,3.0,26.0,0.2476677949310658,2.1464542227359034
New Mexico,2020,Eastern New Mexico University5,7520.0,1.0,9.0,0.1329787234042553,1.196808510638298
New Mexico,2020,New Mexico State University5,16143.0,5.0,112.0,0.309731772285201,6.937991699188502
New York,2020,Cornell University5,24189.0,1.0,142.0,0.04134110546116,5.870436975484725
New York,2020,Ithaca College,7003.0,7.0,27.0,0.9995716121662144,3.855490504069684
New York,2020,State University of New York Police:,8659.458333333334,45.0,720.0,0.3318768665228695,5.35770787861144
North Carolina,2020,Duke University,18159.0,3.0,330.0,0.1652073352056831,18.172806872625145
North Carolina,2020,East Carolina University,32028.0,0.0,54.0,0.0,1.6860247283626826
North Carolina,2020,Elon University,7277.0,1.0,37.0,0.1374192661811186,5.084512848701388
North Carolina,2020,Methodist University,2295.0,2.0,6.0,0.8714596949891067,2.6143790849673203
North Carolina,2020,North Carolina Central University5,9201.0,4.0,60.0,0.4347353548527334,6.521030322791001
North Carolina,2020,North Carolina State University,39822.0,19.0,181.0,0.477123198232133,4.545226256842951
North Carolina,2020,University of North Carolina:,22547.6,17.0,381.0,0.141149409347289,3.782330747228804
North Carolina,2020,Wake Forest University,9032.0,1.0,68.0,0.1107174490699734,7.528786536758194
North Carolina,2020,Western Carolina University,13342.0,4.0,39.0,0.299805126667666,2.9230999850097437
North Dakota,2020,Bismarck State College,4848.0,0.0,0.0,0.0,0.0
North Dakota,2020,North Dakota State College of Science,3625.0,0.0,11.0,0.0,3.0344827586206895
North Dakota,2020,North Dakota State University,14503.0,2.0,58.0,0.1379025029304281,3.999172584982418
North Dakota,2020,University of North Dakota,17050.0,1.0,77.0,0.0586510263929618,4.516129032258065
Ohio,2021,Bowling Green State University,20945.0,3.0,57.0,0.143232275005968,2.721413225113392
Ohio,2021,Hocking College,4323.0,1.0,42.0,0.2313208420078649,9.715475364330326
Ohio,2021,Kent State University,32341.0,10.0,75.0,0.3092050338579512,2.319037753934634
Ohio,2021,Ohio State University,66017.0,26.0,472.0,0.3938379508308466,7.149673568929215
Ohio,2021,Ohio University,31679.0,6.0,54.0,0.1893999179267022,1.70459926134032
Ohio,2021,University of Cincinnati,46140.0,7.0,97.0,0.1517121803207629,2.1022973558734286
Ohio,2021,University of Toledo,22028.0,3.0,64.0,0.1361903032504085,2.905393136008716
Ohio,2022,Bowling Green State University,21239.0,1.0,96.0,0.0470831960073449,4.519986816705118
Ohio,2022,Capital University,4447.0,1.0,28.0,0.2248706993478749,6.296379581740499
Ohio,2022,Hocking College,3411.0,2.0,27.0,0.5863383172090296,7.9155672823219
Ohio,2022,Kent State University,31555.0,9.0,116.0,0.2852162890191729,3.6761210584693393
Ohio,2022,Miami University,20330.0,0.0,28.0,0.0,1.3772749631087065
Ohio,2022,Ohio State University,66749.0,35.0,684.0,0.5243524247554271,10.24734452950606
Ohio,2022,Ohio University,30163.0,16.0,88.0,0.5304512150648145,2.91748168285648
Ohio,2022,University of Cincinnati,48219.0,5.0,166.0,0.1036935647773699,3.4426263506086814
Ohio,2022,University of Toledo,18929.0,6.0,63.0,0.3169739553066723,3.3282265307200594
Ohio,2023,Bowling Green State University,20707.0,2.0,71.0,0.0965856956584729,3.4287921958757908
Ohio,2023,Capital University,4028.0,1.0,16.0,0.2482621648460774,3.972194637537239
Ohio,2023,Columbus State Community College,42083.0,0.0,37.0,0.0,0.8792148848703752
Ohio,2023,Kent State University,30961.0,6.0,134.0,0.1937921901747359,4.328025580569103
Ohio,2023,Ohio State University,66817.0,27.0,626.0,0.4040887798015475,9.368873190954398
Ohio,2023,Ohio University,28464.0,5.0,91.0,0.1756604834176503,3.1970207982012364
Ohio,2023,University of Akron,16571.0,4.0,63.0,0.2413855530746484,3.8018224609257136
Ohio,2023,University of Cincinnati,47930.0,11.0,200.0,0.2295013561443772,4.172751929897768
Ohio,2023,University of Toledo,18845.0,4.0,93.0,0.2122578933404086,4.9349960201645
Oklahoma,2021,Bacone College,314.0,0.0,1.0,0.0,3.1847133757961785
Oklahoma,2021,Cameron University,4767.0,1.0,6.0,0.2097755401720159,1.2586532410320956
Oklahoma,2021,East Central University,4413.0,1.0,10.0,0.2266032177656922,2.266032177656923
Oklahoma,2021,Eastern Oklahoma State College,1829.0,0.0,2.0,0.0,1.0934937124111537
Oklahoma,2021,Langston University,2614.0,7.0,30.0,2.677888293802601,11.476664116296863
Oklahoma,2021,Mid-America Christian University,2382.0,0.0,3.0,0.0,1.2594458438287153
Oklahoma,2021,Northeastern Oklahoma A&M College,2285.0,1.0,6.0,0.437636761487965,2.62582056892779
Oklahoma,2021,Northeastern State University,9075.0,0.0,13.0,0.0,1.4325068870523416
Oklahoma,2021,Northwestern Oklahoma State University,2295.0,1.0,3.0,0.4357298474945533,1.30718954248366
Oklahoma,2021,Oklahoma City Community College,17240.0,1.0,0.0,0.0580046403712296,0.0
Oklahoma,2021,Oklahoma City University,3071.0,0.0,22.0,0.0,7.163790296320417
Oklahoma,2021,Oklahoma State University:,10250.666666666666,11.0,141.0,0.3338243853302614,3.616405173583448
Oklahoma,2021,Rogers State University,4290.0,1.0,2.0,0.2331002331002331,0.4662004662004662
Oklahoma,2021,Seminole State College,1925.0,1.0,5.0,0.5194805194805194,2.5974025974025974
Oklahoma,2021,Southeastern Oklahoma State University,6534.0,0.0,8.0,0.0,1.2243648607284972
Oklahoma,2021,Southwestern Oklahoma State University,5768.0,0.0,12.0,0.0,2.0804438280166435
Oklahoma,2021,Tulsa Community College,22569.0,0.0,24.0,0.0,1.0634055562940317
Oklahoma,2021,University of Oklahoma:,17583.5,12.0,363.0,0.6645517462703874,16.549622350087308
Oklahoma,2022,Cameron University,4745.0,1.0,7.0,0.2107481559536354,1.4752370916754478
Oklahoma,2022,East Central University,4326.0,0.0,19.0,0.0,4.39204808136847
Oklahoma,2022,Eastern Oklahoma State College,1699.0,0.0,3.0,0.0,1.7657445556209534
Oklahoma,2022,Langston University,2207.0,5.0,28.0,2.2655188038060716,12.686905301314
Oklahoma,2022,Mid-America Christian University,2617.0,0.0,2.0,0.0,0.7642338555598013
Oklahoma,2022,Northeastern Oklahoma A&M College,2148.0,0.0,2.0,0.0,0.931098696461825
Oklahoma,2022,Northeastern State University,8756.0,0.0,29.0,0.0,3.312014618547282
Oklahoma,2022,Oklahoma City Community College,17029.0,0.0,5.0,0.0,0.2936167713899818
Oklahoma,2022,Oklahoma City University,2960.0,2.0,40.0,0.6756756756756757,13.513513513513514
Oklahoma,2022,Oklahoma Panhandle State University,1617.0,0.0,4.0,0.0,2.473716759431045
Oklahoma,2022,Oklahoma State University:,10468.666666666666,11.0,144.0,0.1360695686594673,3.4187964319172597
Oklahoma,2022,Rogers State University,4106.0,0.0,2.0,0.0,0.4870920603994155
Oklahoma,2022,Southeastern Oklahoma State University,7208.0,1.0,11.0,0.1387347391786903,1.526082130965594
Oklahoma,2022,Southern Nazarene University,2883.0,0.0,20.0,0.0,6.93721817551162
Oklahoma,2022,Southwestern Oklahoma State University,5664.0,2.0,7.0,0.3531073446327684,1.2358757062146897
Oklahoma,2022,Tulsa Community College,21523.0,0.0,34.0,0.0,1.5797054313989685
Oklahoma,2022,University of Central Oklahoma,16527.0,2.0,45.0,0.1210140981424336,2.7228172082047557
Oklahoma,2022,University of Oklahoma:,17476.5,20.0,373.0,0.6806379036504198,18.836843847213913
Oklahoma,2023,Cameron University,4253.0,0.0,5.0,0.0,1.1756407241946862
Oklahoma,2023,Carl Albert State College:,2218.0,1.0,3.0,0.4508566275924255,1.352569882777277
Oklahoma,2023,East Central University,4142.0,0.0,10.0,0.0,2.4142926122646062
Oklahoma,2023,Eastern Oklahoma State College,1668.0,0.0,1.0,0.0,0.5995203836930455
Oklahoma,2023,Langston University,2186.0,3.0,36.0,1.372369624885636,16.468435498627628
Oklahoma,2023,Northeastern Oklahoma A&M College,2228.0,0.0,1.0,0.0,0.4488330341113106
Oklahoma,2023,Northeastern State University,8388.0,3.0,11.0,0.3576537911301859,1.3113972341440154
Oklahoma,2023,Northwestern Oklahoma State University,2168.0,1.0,0.0,0.4612546125461254,0.0
Oklahoma,2023,Oklahoma City Community College,16315.0,1.0,9.0,0.0612932883849218,0.5516395954642966
Oklahoma,2023,Oklahoma City University,2912.0,0.0,26.0,0.0,8.928571428571429
Oklahoma,2023,Oklahoma Panhandle State University,1675.0,1.0,1.0,0.5970149253731344,0.5970149253731344
Oklahoma,2023,Oklahoma State University:,10569.666666666666,10.0,149.0,0.1224454811495181,4.220710392205756
Oklahoma,2023,Rogers State University,3854.0,1.0,1.0,0.2594706798131811,0.2594706798131811
Oklahoma,2023,Seminole State College,1951.0,2.0,1.0,1.025115325474116,0.5125576627370579
Oklahoma,2023,Southeastern Oklahoma State University,7251.0,0.0,6.0,0.0,0.8274720728175423
Oklahoma,2023,Southern Nazarene University,2819.0,0.0,5.0,0.0,1.77367860943597
Oklahoma,2023,Southwestern Oklahoma State University,5647.0,0.0,3.0,0.0,0.5312555339118116
Oklahoma,2023,Tulsa Community College,20199.0,1.0,18.0,0.0495074013565028,0.8911332244170503
Oklahoma,2023,University of Central Oklahoma,15469.0,1.0,22.0,0.064645419872002,1.4221992371840455
Oklahoma,2023,University of Oklahoma:,17528.0,6.0,319.0,0.6110158401410972,17.303994258027682
Oregon,2021,Oregon State University,37586.0,3.0,223.0,0.0798169531208428,5.933060181982653
Oregon,2021,Portland State University,30571.0,3.0,210.0,0.0981322168067776,6.869255176474437
Oregon,2022,Oregon State University,38654.0,2.0,343.0,0.0517410875976613,8.873596522998914
Oregon,2022,Portland State University,29053.0,7.0,267.0,0.2409389735999724,9.190100850170378
Oregon,2023,Oregon State University,39950.0,1.0,288.0,0.0250312891113892,7.2090112640801
Oregon,2023,Portland State University,27510.0,7.0,253.0,0.2544529262086514,9.196655761541257
Ohio,2020,Bowling Green State University,20534.0,3.0,52.0,0.1460991526249147,2.53238531216519
Ohio,2020,Cuyahoga Community College,33892.0,1.0,14.0,0.0295054880207718,0.4130768322908061
Ohio,2020,Kent State University,33013.0,3.0,60.0,0.0908732923393814,1.817465846787629
Ohio,2020,Miami University,22010.0,16.0,75.0,0.7269422989550204,3.407542026351658
Ohio,2020,Ohio State University,66178.0,28.0,337.0,0.4231013327691982,5.092326755114993
Ohio,2020,Ohio University5,33920.0,2.0,56.0,0.0589622641509434,1.650943396226415
Ohio,2020,Shawnee State University,3994.0,2.0,12.0,0.500751126690035,3.0045067601402105
Ohio,2020,University of Akron,21260.0,4.0,61.0,0.1881467544684854,2.8692380056444025
Ohio,2020,University of Cincinnati5,43692.0,9.0,102.0,0.205987366108212,2.3345234825597365
Ohio,2020,University of Toledo,22439.0,2.0,46.0,0.0891305316636213,2.0500022282632915
Oklahoma,2020,Bacone College,322.0,1.0,3.0,3.105590062111801,9.316770186335404
Oklahoma,2020,Cameron University5,5370.0,0.0,16.0,0.0,2.97951582867784
Oklahoma,2020,East Central University,4289.0,2.0,14.0,0.4663091629750524,3.264164140825367
Oklahoma,2020,Eastern Oklahoma State College,1950.0,0.0,0.0,0.0,0.0
Oklahoma,2020,Langston University,2607.0,1.0,35.0,0.3835826620636747,13.425393172228617
Oklahoma,2020,Mid-America Christian University,2362.0,0.0,6.0,0.0,2.540220152413209
Oklahoma,2020,Northeastern Oklahoma A&M College5,2456.0,3.0,25.0,1.2214983713355048,10.17915309446254
Oklahoma,2020,Northeastern State University,9277.0,2.0,16.0,0.2155869354317128,1.7246954834537027
Oklahoma,2020,Northwestern Oklahoma State University,2363.0,0.0,0.0,0.0,0.0
Oklahoma,2020,Oklahoma City Community College,17861.0,1.0,8.0,0.0559879066121717,0.4479032528973741
Oklahoma,2020,Oklahoma City University,3163.0,1.0,19.0,0.3161555485298767,6.006955422067658
Oklahoma,2020,Oklahoma State University:,10500.0,9.0,155.0,0.3892856479503706,3.5852899674823484
Oklahoma,2020,Rogers State University5,4383.0,0.0,4.0,0.0,0.9126169290440338
Oklahoma,2020,Seminole State College,2053.0,0.0,1.0,0.0,0.4870920603994155
Oklahoma,2020,Southeastern Oklahoma State University,5698.0,0.0,5.0,0.0,0.8775008775008776
Oklahoma,2020,Southwestern Oklahoma State University,5989.0,0.0,6.0,0.0,1.0018367006177993
Oklahoma,2020,Tulsa Community College,22918.0,0.0,13.0,0.0,0.5672397242342264
Oklahoma,2020,University of Central Oklahoma,17985.0,2.0,32.0,0.1112037809285515,1.7792604948568251
Oklahoma,2020,University of Oklahoma:,17943.0,21.0,317.0,0.9247560726189372,12.825003775333464
Oregon,2020,Portland State University,32445.0,6.0,328.0,0.1849283402681461,10.109415934658651
Pennsylvania,2023,Albright University,1863.0,2.0,6.0,1.0735373054213635,3.2206119162640903
Pennsylvania,2023,Allegheny College,1682.0,0.0,12.0,0.0,7.134363852556481
Pennsylvania,2023,Allegheny County Community College,18819.0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Bucknell University,3847.0,5.0,56.0,1.2997140629061608,14.556797504549
Pennsylvania,2023,Butler County Community College,3442.0,0.0,1.0,0.0,0.2905287623474724
Pennsylvania,2023,California University2,,0.0,5.0,,
Pennsylvania,2023,Carlow University,2345.0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Chatham University,2786.0,0.0,0.0,0.0,0.0
Pennsylvania,2023,DeSales University ,3988.0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Drexel University ,26386.0,37.0,355.0,1.4022587735920564,13.45410444932919
Pennsylvania,2023,Duquesne University,9161.0,3.0,38.0,0.3274751664665429,4.148018775242877
Pennsylvania,2023,East Stroudsburg University,5853.0,4.0,46.0,0.683410216982744,7.859217495301555
Pennsylvania,2023,Franklin and Marshall College,2198.0,7.0,29.0,3.1847133757961785,13.19381255686988
Pennsylvania,2023,Gannon University,5202.0,0.0,12.0,0.0,2.306805074971165
Pennsylvania,2023,Indiana University,,0.0,0.0,,
Pennsylvania,2023,Juniata College,1398.0,0.0,3.0,0.0,2.1459227467811157
Pennsylvania,2023,Lackawanna College,4239.0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Lafayette College ,2762.0,0.0,35.0,0.0,12.671976828385228
Pennsylvania,2023,Lehigh University,7696.0,5.0,71.0,0.6496881496881497,9.225571725571726
Pennsylvania,2023,Lincoln University,2051.0,7.0,12.0,3.4129692832764507,5.850804485616773
Pennsylvania,2023,Lock Haven University2,,2.0,13.0,,
Pennsylvania,2023,Luzerne County Community College,6306.0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Mansfield University2,,0.0,4.0,,
Pennsylvania,2023,Mercyhurst University ,3520.0,2.0,17.0,0.5681818181818181,4.829545454545454
Pennsylvania,2023,Moravian College,2957.0,0.0,24.0,0.0,8.116334122421373
Pennsylvania,2023,Mount Aloysius University ,2924.0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Pennsylvania College of Technology,4516.0,5.0,50.0,1.1071744906997345,11.071744906997344
Pennsylvania,2023,Pennsylvania State University:,661.6666666666666,1.0,3.0,0.4020908725371934,1.5187854565684609
Pennsylvania,2023,Point Park University,4171.0,1.0,0.0,0.2397506593143131,0.0
Pennsylvania,2023,Robert Morris University,5387.0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Saint Francis University,3413.0,2.0,6.0,0.5859947260474656,1.7579841781423966
Pennsylvania,2023,Temple University,38470.0,29.0,224.0,0.7538341564855732,5.8227190018196
Pennsylvania,2023,Thiel College,882.0,2.0,1.0,2.2675736961451247,1.1337868480725624
Pennsylvania,2023,University of Pittsburgh:,13289.666666666666,5.0,108.0,0.1840079052063195,2.080268274008797
Pennsylvania,2023,University of Scranton,5183.0,4.0,36.0,0.7717538105344395,6.945784294809956
