State,Year,County,Violent_Crime,Property_Crime
Colorado ,2022,Ouray,2.0,21.0
Colorado ,2022,Park,32.0,40.0
Colorado ,2022,Phillips,0.0,1.0
Colorado ,2022,Pitkin,4.0,29.0
Colorado ,2022,Prowers,11.0,39.0
Colorado ,2022,Pueblo,61.0,1190.0
Colorado ,2022,Rio Blanco,1.0,4.0
Colorado ,2022,Routt,11.0,51.0
Colorado ,2022,Saguache,6.0,60.0
Colorado ,2022,San Juan,1.0,5.0
Colorado ,2022,San Miguel,4.0,5.0
Colorado ,2022,Summit,30.0,203.0
Colorado ,2022,Teller,37.0,49.0
Colorado ,2022,Washington,1.0,64.0
Colorado ,2022,Yuma,4.0,37.0
Colorado ,2023,Adams,374.0,1720.0
Colorado ,2023,Alamosa,17.0,136.0
Colorado ,2023,Arapahoe,291.0,2234.0
Colorado ,2023,Archuleta,16.0,11.0
Colorado ,2023,Bent,10.0,81.0
Colorado ,2023,Boulder,105.0,730.0
Colorado ,2023,Chaffee,10.0,67.0
Colorado ,2023,Conejos,0.0,29.0
Colorado ,2023,Crowley,3.0,33.0
Colorado ,2023,Custer,14.0,34.0
Colorado ,2023,Delta,4.0,113.0
Colorado ,2023,Dolores,6.0,34.0
Colorado ,2023,Douglas,408.0,2393.0
Colorado ,2023,Eagle,17.0,123.0
Colorado ,2023,El Paso,558.0,2827.0
Colorado ,2023,Fremont,24.0,192.0
Colorado ,2023,Garfield,69.0,203.0
Colorado ,2023,Gilpin,4.0,38.0
Colorado ,2023,Jefferson,347.0,2533.0
Colorado ,2023,Kiowa,0.0,13.0
Colorado ,2023,Kit Carson,0.0,28.0
Colorado ,2023,La Plata,6.0,39.0
Colorado ,2023,Larimer,210.0,926.0
Colorado ,2023,Las Animas,8.0,54.0
Colorado ,2023,Logan,15.0,55.0
Colorado ,2023,Mesa,151.0,945.0
Colorado ,2023,Moffat,1.0,25.0
Colorado ,2023,Montezuma,23.0,124.0
Colorado ,2023,Montrose,15.0,107.0
Colorado ,2023,Morgan,21.0,152.0
Colorado ,2023,Otero,5.0,47.0
Colorado ,2023,Ouray,1.0,24.0
Colorado ,2023,Phillips,0.0,0.0
Colorado ,2023,Pitkin,6.0,31.0
Colorado ,2023,Prowers,10.0,45.0
Colorado ,2023,Rio Blanco,1.0,17.0
Colorado ,2023,Rio Grande,0.0,0.0
Colorado ,2023,Routt,10.0,64.0
Colorado ,2023,Saguache,3.0,48.0
Colorado ,2023,San Juan,0.0,7.0
Colorado ,2023,San Miguel,3.0,7.0
Colorado ,2023,Summit,29.0,161.0
Colorado ,2023,Washington,2.0,42.0
Colorado ,2023,Yuma,4.0,14.0
California,2020,Alameda,700.0,2286.0
California,2020,Alpine,19.0,13.0
California,2020,Amador,90.0,312.0
California,2020,Butte,341.0,1120.0
California,2020,Calaveras,146.0,557.0
California,2020,Colusa,24.0,165.0
California,2020,Contra Costa,298.0,1178.0
California,2020,Del Norte,121.0,313.0
California,2020,El Dorado,219.0,1735.0
California,2020,Fresno,1137.0,3035.0
California,2020,Glenn,128.0,288.0
California,2020,Humboldt,288.0,967.0
California,2020,Imperial,200.0,711.0
California,2020,Inyo,101.0,165.0
California,2020,Kern,3369.0,8708.0
California,2020,Kings,103.0,377.0
California,2020,Lake,193.0,465.0
California,2020,Lassen,70.0,106.0
California,2020,Los Angeles,5605.0,15554.0
California,2020,Madera,231.0,673.0
California,2020,Marin,90.0,812.0
California,2020,Mariposa,61.0,183.0
California,2020,Mendocino,187.0,664.0
California,2020,Merced,467.0,1357.0
California,2020,Modoc,23.0,31.0
California,2020,Mono,21.0,58.0
California,2020,Monterey,221.0,1084.0
California,2020,Napa,57.0,336.0
California,2020,Nevada,116.0,342.0
California,2020,Orange,254.0,909.0
California,2020,Placer,220.0,952.0
California,2020,Plumas,159.0,282.0
California,2020,Riverside,964.0,6901.0
California,2020,Sacramento,2579.0,7753.0
California,2020,San Benito,33.0,158.0
California,2020,San Bernardino,1859.0,3251.0
California,2020,San Diego,1435.0,3894.0
California,2020,San Joaquin,822.0,2652.0
California,2020,San Luis Obispo,260.0,1065.0
California,2020,San Mateo,319.0,2896.0
California,2020,Santa Barbara,225.0,1616.0
California,2020,Santa Clara,323.0,1296.0
California,2020,Santa Cruz,315.0,1566.0
California,2020,Shasta,393.0,666.0
California,2020,Sierra,4.0,17.0
California,2020,Siskiyou,98.0,154.0
California,2020,Solano,115.0,419.0
California,2020,Sonoma,586.0,986.0
California,2020,Stanislaus,436.0,1171.0
California,2020,Sutter,69.0,530.0
California,2020,Tehama,161.0,384.0
California,2020,Trinity,82.0,147.0
California,2020,Tulare5,344.0,1884.0
California,2020,Tuolumne,205.0,603.0
California,2020,Ventura,98.0,730.0
California,2020,Yolo,64.0,266.0
California,2020,Yuba,256.0,880.0
Colorado,2020,Adams,620.0,3151.0
Colorado,2020,Arapahoe,221.0,2352.0
Colorado,2020,Bent,17.0,112.0
Colorado,2020,Boulder,80.0,760.0
Colorado,2020,Chaffee,5.0,97.0
Colorado,2020,Cheyenne,1.0,5.0
Colorado,2020,Clear Creek,9.0,50.0
Colorado,2020,Conejos,6.0,38.0
Colorado,2020,Crowley,5.0,60.0
Colorado,2020,Custer,12.0,79.0
Colorado,2020,Delta,12.0,222.0
Colorado,2020,Dolores,4.0,11.0
Colorado,2020,Douglas,326.0,2426.0
Colorado,2020,Eagle,30.0,110.0
Colorado,2020,El Paso,545.0,2334.0
Colorado,2020,Elbert,12.0,11.0
Colorado,2020,Fremont,39.0,174.0
Colorado,2020,Garfield,58.0,244.0
Colorado,2020,Gilpin,11.0,84.0
Colorado,2020,Gunnison,3.0,25.0
Colorado,2020,Hinsdale,0.0,4.0
Colorado,2020,Huerfano,22.0,158.0
Colorado,2020,Jackson,6.0,24.0
Colorado,2020,Kiowa,0.0,4.0
Colorado,2020,La Plata,32.0,285.0
Colorado,2020,Las Animas,5.0,72.0
Colorado,2020,Logan,21.0,101.0
Colorado,2020,Mesa,193.0,1370.0
Colorado,2020,Mineral,0.0,0.0
Colorado,2020,Moffat,8.0,39.0
Colorado,2020,Montezuma,24.0,149.0
Colorado,2020,Montrose,36.0,196.0
Colorado,2020,Morgan,27.0,126.0
Colorado,2020,Otero,17.0,52.0
Colorado,2020,Ouray,6.0,26.0
Colorado,2020,Park,38.0,45.0
Colorado,2020,Phillips,1.0,8.0
Colorado,2020,Pitkin,3.0,26.0
Colorado,2020,Prowers,9.0,14.0
Colorado,2020,Pueblo6,35.0,0.0
Colorado,2020,Rio Blanco,4.0,14.0
Colorado,2020,Rio Grande,4.0,57.0
Colorado,2020,Routt,8.0,64.0
Colorado,2020,San Juan,0.0,4.0
Colorado,2020,San Miguel,8.0,3.0
Colorado,2020,Sedgwick,1.0,1.0
Colorado,2020,Summit,39.0,225.0
Colorado,2020,Teller,31.0,80.0
Colorado,2020,Washington,7.0,57.0
Colorado,2020,Weld,204.0,809.0
Colorado,2020,Yuma,3.0,62.0
Delaware ,2021,New Castle County Police Department,791.0,3430.0
Delaware ,2022,New Castle County Police Department,763.0,3444.0
Delaware ,2023,New Castle County Police Department,784.0,3429.0
Delaware,2020,New Castle County Police Department,934.0,4466.0
Florida ,2022,Bay,304.0,1284.0
Florida ,2022,Brevard,484.0,2479.0
Florida ,2022,Charlotte,152.0,1068.0
Florida ,2022,Citrus,319.0,1469.0
Florida ,2022,Collier,774.0,2686.0
Florida ,2022,Dixie,33.0,78.0
Florida ,2022,Flagler,196.0,681.0
Florida ,2022,Hamilton,33.0,157.0
Florida ,2022,Hardee,58.0,218.0
Florida ,2022,Hernando,449.0,1938.0
Florida ,2022,Holmes,78.0,135.0
Florida ,2022,Indian River,168.0,1308.0
Florida ,2022,Jacksonville Sheriff's Office,5927.0,23703.0
Florida ,2022,Lee,1379.0,4533.0
Florida ,2022,Leon,348.0,1220.0
Florida ,2022,Marion,637.0,1600.0
Florida ,2022,Miami-Dade,5606.0,26220.0
Florida ,2022,Monroe,162.0,416.0
Florida ,2022,Nassau,157.0,643.0
Florida ,2022,Okeechobee,111.0,540.0
Florida ,2022,Orange,4730.0,16400.0
Florida ,2022,Palm Beach,1452.0,7499.0
Florida ,2022,Pinellas,108.0,550.0
Florida ,2022,Polk,1329.0,3677.0
Florida ,2022,Putnam,74.0,459.0
Florida ,2022,Sarasota,403.0,3197.0
Florida ,2022,Seminole,335.0,1793.0
Florida ,2022,St. Johns,118.0,552.0
Florida ,2022,St. Lucie,376.0,1101.0
Florida ,2022,Union,24.0,56.0
Florida ,2022,Volusia,769.0,1270.0
Florida ,2022,Walton,110.0,199.0
Florida ,2023,Alachua,246.0,997.0
Florida ,2023,Baker,102.0,174.0
Florida ,2023,Bay,291.0,1240.0
Florida ,2023,Charlotte,222.0,1286.0
Florida ,2023,Clay,465.0,1822.0
Florida ,2023,Collier,617.0,2675.0
Florida ,2023,Columbia,186.0,582.0
Florida ,2023,Flagler,222.0,697.0
Florida ,2023,Hamilton,45.0,156.0
Florida ,2023,Hardee,34.0,187.0
Florida ,2023,Hendry,56.0,142.0
Florida ,2023,Hernando,444.0,1841.0
Florida ,2023,Jacksonville Sheriff's Office,6607.0,25156.0
Florida ,2023,Jefferson,32.0,127.0
Florida ,2023,Lee,1379.0,4976.0
Florida ,2023,Leon,342.0,1226.0
Florida ,2023,Levy,87.0,331.0
Florida ,2023,Madison,67.0,168.0
Florida ,2023,Marion,797.0,2488.0
Florida ,2023,Martin,283.0,1297.0
Florida ,2023,Miami-Dade,5720.0,27468.0
Florida ,2023,Monroe,161.0,381.0
Florida ,2023,Nassau,125.0,105.0
Florida ,2023,Okeechobee,115.0,506.0
Florida ,2023,Palm Beach,1382.0,7299.0
Florida ,2023,Pinellas,401.0,2517.0
Florida ,2023,Polk,1430.0,3950.0
Florida ,2023,Putnam,44.0,401.0
Florida ,2023,Santa Rosa,233.0,1117.0
Florida ,2023,Sarasota,365.0,3007.0
Florida ,2023,Seminole,420.0,1852.0
Florida ,2023,St. Johns,69.0,278.0
Florida ,2023,St. Lucie,353.0,1039.0
Florida ,2023,Sumter,101.0,405.0
Florida ,2023,Taylor,55.0,117.0
Florida ,2023,Wakulla,25.0,113.0
Florida ,2023,Walton,115.0,364.0
Florida,2020,Alachua,911.0,1838.0
Florida,2020,Baker,131.0,274.0
Florida,2020,Bay,319.0,1873.0
Florida,2020,Bradford,34.0,76.0
Florida,2020,Brevard,518.0,2925.0
Florida,2020,Broward,333.0,507.0
Florida,2020,Calhoun,33.0,78.0
Florida,2020,Charlotte,278.0,1376.0
Florida,2020,Citrus,403.0,1926.0
Florida,2020,Clay,491.0,2420.0
Florida,2020,Collier,837.0,3416.0
Florida,2020,Columbia,170.0,802.0
Florida,2020,DeSoto,137.0,453.0
Florida,2020,Dixie,80.0,139.0
Florida,2020,Escambia,1604.0,6782.0
Florida,2020,Flagler,216.0,758.0
Florida,2020,Franklin,32.0,211.0
Florida,2020,Gadsden,75.0,227.0
Florida,2020,Gilchrist,24.0,84.0
Florida,2020,Glades,33.0,93.0
Florida,2020,Gulf,60.0,159.0
Florida,2020,Hamilton,46.0,195.0
Florida,2020,Hardee,74.0,283.0
Florida,2020,Hendry,117.0,550.0
Florida,2020,Hernando,440.0,2058.0
Florida,2020,Highlands,207.0,1432.0
Florida,2020,Hillsborough,1878.0,8728.0
Florida,2020,Holmes,57.0,156.0
Florida,2020,Indian River,156.0,1404.0
Florida,2020,Jefferson,93.0,136.0
Florida,2020,Lafayette,26.0,21.0
Florida,2020,Lake,472.0,1933.0
Florida,2020,Lee,1367.0,4195.0
Florida,2020,Leon,271.0,1283.0
Florida,2020,Levy,454.0,429.0
Florida,2020,Liberty,6.0,54.0
Florida,2020,Madison,127.0,162.0
Florida,2020,Manatee,1474.0,4342.0
Florida,2020,Marion,1094.0,3781.0
Florida,2020,Martin,305.0,1409.0
Florida,2020,Miami-Dade,6096.0,26907.0
Florida,2020,Monroe,190.0,520.0
Florida,2020,Nassau,152.0,900.0
Florida,2020,Okaloosa,471.0,1902.0
Florida,2020,Okeechobee,194.0,832.0
Florida,2020,Orange,4564.0,15877.0
Florida,2020,Osceola,732.0,3974.0
Florida,2020,Palm Beach,1438.0,8539.0
Florida,2020,Pasco,1457.0,5516.0
Florida,2020,Pinellas,512.0,3082.0
Florida,2020,Polk,1327.0,4500.0
Florida,2020,Putnam,89.0,745.0
Florida,2020,Santa Rosa,221.0,1276.0
Florida,2020,Sarasota,489.0,3844.0
Florida,2020,Seminole,438.0,1852.0
Florida,2020,St. Johns,293.0,1654.0
Florida,2020,St. Lucie,297.0,1072.0
Florida,2020,Sumter,210.0,783.0
Florida,2020,Suwannee,157.0,444.0
Florida,2020,Taylor,65.0,208.0
Florida,2020,Union,37.0,97.0
Florida,2020,Volusia,645.0,1798.0
Florida,2020,Wakulla,82.0,421.0
Florida,2020,Walton,87.0,680.0
Florida,2020,Washington,27.0,110.0
Georgia ,2021,Atkinson,18.0,56.0
Georgia ,2021,Baldwin,173.0,535.0
Georgia ,2021,Banks,37.0,376.0
Georgia ,2021,Barrow,107.0,808.0
Georgia ,2021,Bartow,103.0,1054.0
Georgia ,2021,Ben Hill,27.0,155.0
Georgia ,2021,Berrien,19.0,116.0
Georgia ,2021,Bibb,1821.0,4492.0
Georgia ,2021,Bleckley,19.0,85.0
Georgia ,2021,Brantley,48.0,330.0
Georgia ,2021,Brooks,28.0,118.0
Georgia ,2021,Bryan,33.0,196.0
Georgia ,2021,Bulloch,24.0,308.0
Georgia ,2021,Burke ,18.0,245.0
Georgia ,2021,Butts,38.0,179.0
Georgia ,2021,Candler,15.0,91.0
Georgia ,2021,Carroll,147.0,988.0
Georgia ,2021,Catoosa,65.0,489.0
Georgia ,2021,Chattooga,33.0,202.0
Georgia ,2021,Cherokee,189.0,899.0
Georgia ,2021,Clarke,0.0,0.0
Georgia ,2021,Clay,3.0,10.0
Georgia ,2021,Clinch,1.0,33.0
Georgia ,2021,Cobb,23.0,366.0
Georgia ,2021,Cobb County Police Department,1330.0,7988.0
Georgia ,2021,Coffee,70.0,329.0
Georgia ,2021,Cook,13.0,130.0
Georgia ,2021,Coweta,679.0,895.0
Georgia ,2021,Crawford,35.0,134.0
Georgia ,2021,Crisp,32.0,260.0
Georgia ,2021,Dawson,52.0,314.0
Georgia ,2021,DeKalb,25.0,0.0
Georgia ,2021,DeKalb County Police Department,4135.0,14944.0
Georgia ,2021,Decatur,49.0,233.0
Georgia ,2021,Dodge,30.0,170.0
Georgia ,2021,Dougherty,10.0,22.0
Georgia ,2021,Dougherty County Police Department,32.0,207.0
Georgia ,2021,Douglas,202.0,807.0
Georgia ,2021,Early,22.0,58.0
Georgia ,2021,Effingham,48.0,292.0
Georgia ,2021,Elbert,20.0,102.0
Georgia ,2021,Fannin,17.0,117.0
Georgia ,2021,Fayette,38.0,329.0
Georgia ,2021,Floyd,5.0,4.0
Georgia ,2021,Floyd County Police Department,151.0,769.0
Georgia ,2021,Forsyth,136.0,1172.0
Georgia ,2021,Franklin,40.0,160.0
Georgia ,2021,Fulton County Police Department,97.0,235.0
Georgia ,2021,Gilmer,56.0,233.0
Georgia ,2021,Glascock,10.0,30.0
Georgia ,2021,Glynn,0.0,0.0
Georgia ,2021,Glynn County Police Department,280.0,1356.0
Georgia ,2021,Gordon,74.0,355.0
Georgia ,2021,Grady,29.0,151.0
Georgia ,2021,Greene,25.0,149.0
Georgia ,2021,Habersham,33.0,305.0
Georgia ,2021,Hall,297.0,1285.0
Georgia ,2021,Hancock,10.0,57.0
Georgia ,2021,Haralson,66.0,300.0
Georgia ,2021,Harris,8.0,123.0
Georgia ,2021,Hart,74.0,206.0
Georgia ,2021,Heard,17.0,119.0
Georgia ,2021,Henry County Police Department,476.0,2605.0
Georgia ,2021,Irwin,15.0,79.0
Georgia ,2021,Jackson,77.0,537.0
Georgia ,2021,Jasper,55.0,166.0
Georgia ,2021,Jeff Davis,23.0,32.0
Georgia ,2021,Jefferson,34.0,116.0
Georgia ,2021,Jenkins,11.0,48.0
Georgia ,2021,Jones,60.0,167.0
Georgia ,2021,Lamar,9.0,79.0
Georgia ,2021,Lanier,13.0,108.0
Georgia ,2021,Laurens,66.0,346.0
Georgia ,2021,Lee,51.0,447.0
Georgia ,2021,Long,9.0,70.0
Georgia ,2021,Lowndes,126.0,795.0
Georgia ,2021,Lumpkin,46.0,246.0
Georgia ,2021,Madison,90.0,244.0
Georgia ,2021,Marion,11.0,41.0
Georgia ,2021,McDuffie,42.0,164.0
Georgia ,2021,McIntosh,20.0,129.0
Georgia ,2021,Mitchell,28.0,198.0
Georgia ,2021,Murray,72.0,222.0
Georgia ,2021,Newton,392.0,1070.0
Georgia ,2021,Oconee,42.0,518.0
Georgia ,2021,Oglethorpe,33.0,150.0
Georgia ,2021,Paulding,411.0,1247.0
Georgia ,2021,Peach,21.0,129.0
Georgia ,2021,Pickens,54.0,148.0
Georgia ,2021,Pierce,42.0,222.0
Georgia ,2021,Pike,15.0,100.0
Georgia ,2021,Polk,3.0,1.0
Georgia ,2021,Pulaski,40.0,167.0
Georgia ,2021,Putnam,37.0,159.0
Georgia ,2021,Rabun,14.0,161.0
Georgia ,2021,Rockdale,59.0,17.0
Georgia ,2021,Schley,3.0,14.0
Georgia ,2021,Seminole,19.0,63.0
Georgia ,2021,Spalding,154.0,578.0
Georgia ,2021,Sumter,17.0,114.0
Georgia ,2021,Tattnall,11.0,119.0
Georgia ,2021,Thomas,59.0,449.0
Georgia ,2021,Tift,138.0,529.0
Georgia ,2021,Towns,10.0,43.0
Georgia ,2021,Treutlen,12.0,40.0
Georgia ,2021,Troup,65.0,436.0
Georgia ,2021,Turner,10.0,48.0
Georgia ,2021,Twiggs,15.0,83.0
Georgia ,2021,Union,10.0,157.0
Georgia ,2021,Walton,34.0,240.0
Georgia ,2021,Ware,22.0,98.0
Georgia ,2021,Washington,35.0,115.0
Georgia ,2021,Webster,0.0,0.0
Georgia ,2021,Wheeler,4.0,38.0
Georgia ,2021,White,28.0,163.0
Georgia ,2021,Whitfield,305.0,897.0
Georgia ,2021,Wilkes,84.0,153.0
Georgia ,2021,Wilkinson,9.0,26.0
Georgia ,2021,Worth,46.0,163.0
Georgia ,2022,Augusta-Richmond,105.0,608.0
Georgia ,2022,Baldwin,103.0,479.0
Georgia ,2022,Banks,40.0,373.0
Georgia ,2022,Barrow,76.0,663.0
Georgia ,2022,Bartow,10.0,439.0
Georgia ,2022,Ben Hill,36.0,152.0
Georgia ,2022,Berrien,27.0,108.0
Georgia ,2022,Bibb,2294.0,5833.0
Georgia ,2022,Bleckley,11.0,80.0
Georgia ,2022,Brantley,21.0,206.0
Georgia ,2022,Brooks,41.0,120.0
Georgia ,2022,Bryan,44.0,238.0
Georgia ,2022,Bulloch,5.0,271.0
Georgia ,2022,Burke ,26.0,242.0
Georgia ,2022,Butts,41.0,139.0
Georgia ,2022,Camden,50.0,119.0
Georgia ,2022,Candler,16.0,66.0
Georgia ,2022,Carroll,145.0,963.0
Georgia ,2022,Catoosa,66.0,457.0
Georgia ,2022,Chattooga,29.0,225.0
Georgia ,2022,Cherokee,180.0,1028.0
Georgia ,2022,Clarke,0.0,0.0
Georgia ,2022,Clay,16.0,16.0
Georgia ,2022,Clinch,3.0,36.0
Georgia ,2022,Cobb,30.0,219.0
Georgia ,2022,Cobb County Police Department,1186.0,7744.0
Georgia ,2022,Coffee,110.0,373.0
Georgia ,2022,Columbia,33.0,434.0
Georgia ,2022,Cook,10.0,84.0
Georgia ,2022,Coweta,672.0,742.0
Georgia ,2022,Crawford,23.0,152.0
Georgia ,2022,Crisp,11.0,134.0
Georgia ,2022,Dawson,59.0,239.0
Georgia ,2022,DeKalb,23.0,1.0
Georgia ,2022,DeKalb County Police Department,4618.0,17815.0
Georgia ,2022,Decatur,40.0,201.0
Georgia ,2022,Dodge,22.0,125.0
Georgia ,2022,Dougherty,2.0,16.0
Georgia ,2022,Dougherty County Police Department,17.0,74.0
Georgia ,2022,Douglas,209.0,862.0
Georgia ,2022,Early,5.0,42.0
Georgia ,2022,Effingham,23.0,189.0
Georgia ,2022,Elbert,4.0,43.0
Georgia ,2022,Fannin,42.0,216.0
Georgia ,2022,Fayette,44.0,309.0
Georgia ,2022,Floyd County Police Department,176.0,623.0
Georgia ,2022,Forsyth,129.0,1009.0
Georgia ,2022,Franklin,33.0,127.0
Georgia ,2022,Fulton,14.0,21.0
Georgia ,2022,Fulton County Police Department,31.0,46.0
Georgia ,2022,Gilmer,76.0,304.0
Georgia ,2022,Glascock,3.0,19.0
Georgia ,2022,Glynn County Police Department,211.0,1156.0
Georgia ,2022,Gordon,64.0,355.0
Georgia ,2022,Greene,42.0,72.0
Georgia ,2022,Gwinnett,10.0,11.0
Georgia ,2022,Gwinnett County Police Department,2618.0,8016.0
Georgia ,2022,Habersham,43.0,330.0
Georgia ,2022,Hall,296.0,1434.0
Georgia ,2022,Hancock,15.0,47.0
Georgia ,2022,Haralson,46.0,323.0
Georgia ,2022,Harris,5.0,125.0
Georgia ,2022,Hart,51.0,191.0
Georgia ,2022,Heard,8.0,92.0
Georgia ,2022,Henry,2.0,0.0
Georgia ,2022,Henry County Police Department,530.0,2582.0
Georgia ,2022,Irwin,11.0,53.0
Georgia ,2022,Jackson,58.0,548.0
Georgia ,2022,Jasper,31.0,118.0
Georgia ,2022,Jeff Davis,12.0,47.0
Georgia ,2022,Jefferson,19.0,101.0
Georgia ,2022,Jenkins,4.0,40.0
Georgia ,2022,Jones,35.0,187.0
Georgia ,2022,Lanier,18.0,65.0
Georgia ,2022,Laurens,103.0,367.0
Georgia ,2022,Lee,63.0,329.0
Georgia ,2022,Long,7.0,69.0
Georgia ,2022,Lowndes,155.0,943.0
Georgia ,2022,Lumpkin,53.0,184.0
Georgia ,2022,Madison,54.0,269.0
Georgia ,2022,Marion,8.0,54.0
Georgia ,2022,McDuffie,36.0,129.0
Georgia ,2022,McIntosh,24.0,175.0
Georgia ,2022,Meriwether,37.0,127.0
Georgia ,2022,Mitchell,14.0,174.0
Georgia ,2022,Monroe,20.0,168.0
Georgia ,2022,Murray,53.0,98.0
Georgia ,2022,Newton,345.0,1158.0
Georgia ,2022,Oconee,28.0,597.0
Georgia ,2022,Oglethorpe,52.0,127.0
Georgia ,2022,Paulding,575.0,1108.0
Georgia ,2022,Peach,41.0,90.0
Georgia ,2022,Pickens,40.0,136.0
Georgia ,2022,Pierce,51.0,183.0
Georgia ,2022,Pike,19.0,141.0
Georgia ,2022,Polk,4.0,2.0
Georgia ,2022,Pulaski,38.0,172.0
Georgia ,2022,Putnam,33.0,139.0
Georgia ,2022,Rabun,14.0,154.0
Georgia ,2022,Randolph,10.0,26.0
Georgia ,2022,Schley,4.0,11.0
Georgia ,2022,Spalding,156.0,539.0
Georgia ,2022,Sumter,10.0,84.0
Georgia ,2022,Tattnall,19.0,185.0
Georgia ,2022,Thomas,86.0,372.0
Georgia ,2022,Tift,171.0,509.0
Georgia ,2022,Towns,11.0,44.0
Georgia ,2022,Treutlen,15.0,44.0
Georgia ,2022,Troup,103.0,528.0
Georgia ,2022,Turner,9.0,37.0
Georgia ,2022,Twiggs,16.0,54.0
Georgia ,2022,Union,15.0,152.0
Georgia ,2022,Walton,52.0,352.0
Georgia ,2022,Ware,28.0,101.0
Georgia ,2022,Wayne,57.0,383.0
Georgia ,2022,Webster,0.0,0.0
Georgia ,2022,Wheeler,9.0,54.0
Georgia ,2022,White,21.0,140.0
Georgia ,2022,Whitfield,334.0,848.0
Georgia ,2022,Wilcox,10.0,49.0
Georgia ,2022,Wilkes,52.0,103.0
Georgia ,2022,Wilkinson,12.0,14.0
Georgia ,2023,Atkinson,9.0,48.0
Georgia ,2023,Augusta-Richmond,1142.0,6554.0
Georgia ,2023,Baldwin,99.0,444.0
Georgia ,2023,Barrow,95.0,756.0
Georgia ,2023,Bartow,152.0,1020.0
Georgia ,2023,Ben Hill,67.0,100.0
Georgia ,2023,Berrien,29.0,114.0
Georgia ,2023,Bleckley,15.0,86.0
Georgia ,2023,Brooks,23.0,80.0
Georgia ,2023,Bryan,22.0,173.0
Georgia ,2023,Bulloch,31.0,253.0
Georgia ,2023,Burke ,38.0,261.0
Georgia ,2023,Butts,23.0,150.0
Georgia ,2023,Candler,12.0,63.0
Georgia ,2023,Carroll,116.0,731.0
Georgia ,2023,Catoosa,71.0,280.0
Georgia ,2023,Chattooga,19.0,208.0
Georgia ,2023,Cherokee,173.0,851.0
Georgia ,2023,Clarke,0.0,0.0
Georgia ,2023,Clay,16.0,17.0
Georgia ,2023,Clinch,5.0,40.0
Georgia ,2023,Cobb County Police Department,1138.0,8385.0
Georgia ,2023,Coffee,73.0,304.0
Georgia ,2023,Columbia,113.0,1058.0
Georgia ,2023,Cook,13.0,120.0
Georgia ,2023,Coweta,682.0,825.0
Georgia ,2023,Crawford,22.0,124.0
Georgia ,2023,Crisp,30.0,215.0
Georgia ,2023,Dawson,35.0,209.0
Georgia ,2023,DeKalb,23.0,0.0
Georgia ,2023,DeKalb County Police Department,4515.0,22108.0
Georgia ,2023,Decatur,41.0,169.0
Georgia ,2023,Dougherty,5.0,9.0
Georgia ,2023,Douglas,219.0,925.0
Georgia ,2023,Early,12.0,27.0
Georgia ,2023,Effingham,41.0,226.0
Georgia ,2023,Elbert,5.0,62.0
Georgia ,2023,Fannin,42.0,186.0
Georgia ,2023,Fayette,40.0,271.0
Georgia ,2023,Floyd,4.0,0.0
Georgia ,2023,Floyd County Police Department,147.0,542.0
Georgia ,2023,Forsyth,156.0,1116.0
Georgia ,2023,Franklin,28.0,117.0
Georgia ,2023,Fulton,78.0,14.0
Georgia ,2023,Fulton County Police Department,35.0,68.0
Georgia ,2023,Gilmer,76.0,202.0
Georgia ,2023,Glascock,2.0,19.0
Georgia ,2023,Gordon,67.0,291.0
Georgia ,2023,Greene,8.0,58.0
Georgia ,2023,Gwinnett,12.0,14.0
Georgia ,2023,Gwinnett County Police Department,2493.0,10607.0
Georgia ,2023,Habersham,26.0,164.0
Georgia ,2023,Hall,302.0,1338.0
Georgia ,2023,Haralson,43.0,291.0
Georgia ,2023,Harris,9.0,102.0
Georgia ,2023,Hart,68.0,187.0
Georgia ,2023,Heard,7.0,95.0
Georgia ,2023,Henry,4.0,2.0
Georgia ,2023,Henry County Police Department,452.0,2642.0
Georgia ,2023,Irwin,7.0,67.0
Georgia ,2023,Jackson,58.0,407.0
Georgia ,2023,Lanier,23.0,102.0
Georgia ,2023,Laurens,91.0,359.0
Georgia ,2023,Lee,63.0,255.0
Georgia ,2023,Lincoln,23.0,65.0
Georgia ,2023,Long,20.0,69.0
Georgia ,2023,Lowndes,110.0,870.0
Georgia ,2023,Lumpkin,34.0,175.0
Georgia ,2023,Madison,57.0,267.0
Georgia ,2023,Marion,4.0,30.0
Georgia ,2023,McDuffie,44.0,148.0
Georgia ,2023,McIntosh,30.0,193.0
Georgia ,2023,Meriwether,31.0,104.0
Georgia ,2023,Mitchell,16.0,149.0
Georgia ,2023,Monroe,10.0,31.0
Georgia ,2023,Murray,24.0,56.0
Georgia ,2023,Newton,277.0,1306.0
Georgia ,2023,Oconee,24.0,593.0
Georgia ,2023,Paulding,580.0,1248.0
Georgia ,2023,Peach,16.0,52.0
Georgia ,2023,Pickens,11.0,147.0
Georgia ,2023,Pierce,32.0,142.0
Georgia ,2023,Pike,21.0,102.0
Georgia ,2023,Polk,2.0,1.0
Georgia ,2023,Polk County Police Department,37.0,232.0
Georgia ,2023,Pulaski,39.0,180.0
Georgia ,2023,Putnam,27.0,135.0
Georgia ,2023,Rabun,9.0,92.0
Georgia ,2023,Randolph,16.0,22.0
Georgia ,2023,Rockdale,76.0,337.0
Georgia ,2023,Sumter,10.0,90.0
Georgia ,2023,Talbot,17.0,26.0
