State,Year,Metropolitan/Nonmetropolitan,County,Violent_Crime,Murder_and_nonnegligent_manslaughter,Rape1,Robbery,Aggravated_assault,Property_Crime,Burglary,Larceny-theft,Motor_vehicle_theft,Arson2
Louisiana ,2023, Metropolitan Counties,St. Bernard,236.0,4.0,16,11,205,903.0,106,715,82,4.0
Louisiana ,2023, Metropolitan Counties,St. Charles,106.0,4.0,10,10,82,545.0,73,421,51,4.0
Louisiana ,2023, Metropolitan Counties,St. Helena,102.0,4.0,3,5,90,186.0,38,117,31,2.0
Louisiana ,2023, Metropolitan Counties,St. James,58.0,0.0,2,2,54,219.0,37,161,21,0.0
Louisiana ,2023, Metropolitan Counties,St. John the Baptist,104.0,5.0,1,11,87,522.0,80,400,42,0.0
Louisiana ,2023, Metropolitan Counties,St. Martin,143.0,2.0,16,6,119,541.0,143,314,84,0.0
Louisiana ,2023, Metropolitan Counties,St. Tammany,259.0,7.0,15,19,218,1356.0,197,986,173,9.0
Louisiana ,2023, Metropolitan Counties,Tangipahoa,506.0,8.0,42,16,440,1480.0,317,924,239,16.0
Louisiana ,2023, Metropolitan Counties,Terrebonne,239.0,3.0,4,10,222,1819.0,269,"1,450",100,11.0
Louisiana ,2023, Metropolitan Counties,Union,101.0,9.0,7,7,78,250.0,39,189,22,
Louisiana ,2023, Metropolitan Counties,Vermilion,37.0,0.0,4,0,33,191.0,64,102,25,2.0
Louisiana ,2023, Metropolitan Counties,West Baton Rouge,68.0,3.0,4,6,55,470.0,56,343,71,4.0
Louisiana ,2023, Metropolitan Counties,West Feliciana,36.0,1.0,3,1,31,13.0,3,6,4,0.0
Louisiana ,2023, Nonmetropolitan Counties,Allen,16.0,0.0,6,0,10,55.0,10,43,2,1.0
Louisiana ,2023, Nonmetropolitan Counties,Beauregard,58.0,1.0,5,2,50,192.0,28,129,35,5.0
Louisiana ,2023, Nonmetropolitan Counties,Bienville,34.0,1.0,2,0,31,105.0,20,76,9,0.0
Louisiana ,2023, Nonmetropolitan Counties,Caldwell,63.0,0.0,2,2,59,88.0,8,78,2,0.0
Louisiana ,2023, Nonmetropolitan Counties,Catahoula,24.0,2.0,1,1,20,84.0,14,56,14,0.0
Louisiana ,2023, Nonmetropolitan Counties,Claiborne,21.0,1.0,1,0,19,33.0,8,23,2,0.0
Louisiana ,2023, Nonmetropolitan Counties,Concordia,65.0,1.0,4,2,58,107.0,36,54,17,1.0
Louisiana ,2023, Nonmetropolitan Counties,East Carroll,31.0,3.0,1,1,26,25.0,11,13,1,0.0
Louisiana ,2023, Nonmetropolitan Counties,Evangeline,29.0,0.0,1,1,27,224.0,33,146,45,2.0
Louisiana ,2023, Nonmetropolitan Counties,Franklin,117.0,0.0,2,0,115,225.0,34,160,31,0.0
Louisiana ,2023, Nonmetropolitan Counties,La Salle,16.0,1.0,1,0,14,48.0,18,26,4,0.0
Louisiana ,2023, Nonmetropolitan Counties,Lincoln,26.0,1.0,2,0,23,149.0,22,118,9,5.0
Louisiana ,2023, Nonmetropolitan Counties,Madison,39.0,4.0,0,1,34,19.0,7,9,3,1.0
Louisiana ,2023, Nonmetropolitan Counties,Red River,28.0,0.0,0,0,28,103.0,40,56,7,
Louisiana ,2023, Nonmetropolitan Counties,Sabine,32.0,2.0,4,2,24,103.0,22,65,16,
Louisiana ,2023, Nonmetropolitan Counties,St. Landry,137.0,2.0,3,7,125,683.0,188,403,92,1.0
Louisiana ,2023, Nonmetropolitan Counties,St. Mary,63.0,0.0,4,3,56,415.0,133,260,22,2.0
Louisiana ,2023, Nonmetropolitan Counties,Tensas,23.0,2.0,0,0,21,34.0,13,18,3,0.0
Louisiana ,2023, Nonmetropolitan Counties,Vernon,70.0,1.0,8,2,59,365.0,46,275,44,
Louisiana ,2023, Nonmetropolitan Counties,Washington,137.0,4.0,20,1,112,353.0,83,198,72,4.0
Louisiana ,2023, Nonmetropolitan Counties,Webster,62.0,1.0,5,1,55,214.0,46,136,32,0.0
Louisiana ,2023, Nonmetropolitan Counties,West Carroll,8.0,1.0,3,0,4,30.0,6,16,8,1.0
Louisiana ,2023, Nonmetropolitan Counties,Winn,22.0,4.0,1,0,17,30.0,9,14,7,0.0
Maine ,2023, Metropolitan Counties,Androscoggin,20.0,0.0,15,1,4,151.0,24,109,18,1.0
Maine ,2023, Metropolitan Counties,Cumberland,37.0,0.0,19,0,18,348.0,65,258,25,1.0
Maine ,2023, Metropolitan Counties,Penobscot,29.0,0.0,7,3,19,303.0,44,218,41,0.0
Maine ,2023, Metropolitan Counties,Sagadahoc,3.0,0.0,0,0,3,60.0,10,41,9,0.0
Maine ,2023, Metropolitan Counties,York,30.0,0.0,18,1,11,182.0,32,119,31,4.0
Maine ,2023, Nonmetropolitan Counties,Aroostook,16.0,0.0,8,1,7,96.0,23,66,7,0.0
Maine ,2023, Nonmetropolitan Counties,Franklin,9.0,0.0,3,0,6,60.0,6,49,5,1.0
Maine ,2023, Nonmetropolitan Counties,Hancock,13.0,0.0,3,1,9,93.0,16,71,6,0.0
Maine ,2023, Nonmetropolitan Counties,Kennebec,27.0,0.0,7,2,18,223.0,38,162,23,0.0
Maine ,2023, Nonmetropolitan Counties,Knox,11.0,0.0,0,2,9,121.0,19,90,12,1.0
Maine ,2023, Nonmetropolitan Counties,Lincoln,12.0,0.0,5,1,6,104.0,17,78,9,0.0
Maine ,2023, Nonmetropolitan Counties,Oxford,11.0,0.0,4,0,7,199.0,40,141,18,0.0
Maine ,2023, Nonmetropolitan Counties,Piscataquis,2.0,0.0,1,0,1,48.0,4,38,6,0.0
Maine ,2023, Nonmetropolitan Counties,Somerset,23.0,0.0,4,3,16,383.0,71,270,42,1.0
Maine ,2023, Nonmetropolitan Counties,Waldo,2.0,0.0,0,0,2,48.0,12,34,2,0.0
Maine ,2023, Nonmetropolitan Counties,Washington,12.0,0.0,6,0,6,115.0,26,82,7,0.0
Maryland ,2023, Metropolitan Counties,Anne Arundel County Police Department,1447.0,11.0,148,270,"1,018",8654.0,752,"6,499","1,403",1.0
Maryland ,2023, Metropolitan Counties,Baltimore County Police Department,3301.0,27.0,314,838,"2,122",21609.0,"1,692","15,659","4,258",101.0
Maryland ,2023, Metropolitan Counties,Carroll,324.0,1.0,8,1,314,653.0,80,532,41,8.0
Maryland ,2023, Metropolitan Counties,Cecil,141.0,2.0,35,10,94,419.0,123,240,56,3.0
Maryland ,2023, Metropolitan Counties,Charles,537.0,18.0,29,104,386,1755.0,141,"1,268",346,3.0
Maryland ,2023, Metropolitan Counties,Frederick,219.0,1.0,25,24,169,1335.0,150,"1,082",103,4.0
Maryland ,2023, Metropolitan Counties,Harford,400.0,8.0,56,35,301,1543.0,140,"1,210",193,3.0
Maryland ,2023, Metropolitan Counties,Howard,0.0,0.0,0,0,0,0.0,0,0,0,0.0
Maryland ,2023, Metropolitan Counties,Howard County Police Department,464.0,5.0,60,140,259,5534.0,450,"4,037","1,047",48.0
Maryland ,2023, Metropolitan Counties,Montgomery,0.0,0.0,0,0,0,0.0,0,0,0,0.0
Maryland ,2023, Metropolitan Counties,Montgomery County Police Department,1759.0,28.0,309,557,865,16309.0,"1,234","11,914","3,161",11.0
Maryland ,2023, Metropolitan Counties,Prince George's County Police Department,3166.0,91.0,192,"1,564","1,319",18522.0,"1,168","8,951","8,403",4.0
Maryland ,2023, Metropolitan Counties,Queen Anne's,29.0,0.0,9,3,17,286.0,37,242,7,4.0
Maryland ,2023, Metropolitan Counties,St. Mary's,173.0,3.0,21,20,129,1013.0,187,708,118,3.0
Maryland ,2023, Metropolitan Counties,Washington,215.0,4.0,12,17,182,766.0,111,551,104,1.0
Maryland ,2023, Metropolitan Counties,Wicomico,101.0,2.0,10,7,82,368.0,85,244,39,3.0
Maryland ,2023, Nonmetropolitan Counties,Allegany,21.0,2.0,10,1,8,54.0,16,33,5,2.0
Maryland ,2023, Nonmetropolitan Counties,Caroline,29.0,0.0,4,1,24,158.0,46,96,16,1.0
Maryland ,2023, Nonmetropolitan Counties,Dorchester,23.0,0.0,0,3,20,107.0,19,71,17,1.0
Maryland ,2023, Nonmetropolitan Counties,Garrett,8.0,1.0,1,1,5,113.0,24,87,2,0.0
Maryland ,2023, Nonmetropolitan Counties,Talbot,32.0,1.0,12,1,18,113.0,20,84,9,0.0
Maryland ,2023, Nonmetropolitan Counties,Worcester,26.0,0.0,8,3,15,153.0,16,129,8,0.0
Michigan ,2023, Metropolitan Counties,Bay,55.0,2.0,17,2,34,385.0,33,325,27,4.0
Michigan ,2023, Metropolitan Counties,Benzie,31.0,0.0,3,0,28,64.0,15,47,2,0.0
Michigan ,2023, Metropolitan Counties,Berrien,110.0,0.0,19,8,83,598.0,114,440,44,2.0
Michigan ,2023, Metropolitan Counties,Calhoun,161.0,1.0,31,4,125,572.0,135,376,61,1.0
Michigan ,2023, Metropolitan Counties,Cass,48.0,0.0,14,1,33,386.0,102,243,41,3.0
Michigan ,2023, Metropolitan Counties,Clinton,23.0,0.0,10,0,13,120.0,35,74,11,0.0
Michigan ,2023, Metropolitan Counties,Eaton,131.0,1.0,36,7,87,787.0,76,599,112,2.0
Michigan ,2023, Metropolitan Counties,Genesee,84.0,0.0,20,10,54,324.0,33,197,94,2.0
Michigan ,2023, Metropolitan Counties,Grand Traverse,129.0,0.0,35,1,93,374.0,41,311,22,7.0
Michigan ,2023, Metropolitan Counties,Ingham,151.0,3.0,25,11,112,519.0,73,380,66,4.0
Michigan ,2023, Metropolitan Counties,Jackson,171.0,3.0,25,8,135,497.0,95,328,74,7.0
Michigan ,2023, Metropolitan Counties,Kalamazoo,332.0,2.0,45,17,268,2010.0,298,"1,409",303,10.0
Michigan ,2023, Metropolitan Counties,Kent,484.0,1.0,130,26,327,2650.0,300,"2,081",269,10.0
Michigan ,2023, Metropolitan Counties,Lapeer,69.0,0.0,23,0,46,141.0,32,96,13,2.0
Michigan ,2023, Metropolitan Counties,Leelanau,11.0,0.0,3,0,8,60.0,10,47,3,0.0
Michigan ,2023, Metropolitan Counties,Livingston,82.0,0.0,22,1,59,420.0,50,348,22,3.0
Michigan ,2023, Metropolitan Counties,Macomb,262.0,0.0,54,15,193,990.0,86,682,222,6.0
Michigan ,2023, Metropolitan Counties,Midland,62.0,0.0,26,1,35,172.0,32,120,20,2.0
Michigan ,2023, Metropolitan Counties,Montcalm,79.0,0.0,31,1,47,193.0,44,134,15,2.0
Michigan ,2023, Metropolitan Counties,Muskegon,77.0,0.0,25,2,50,338.0,47,264,27,1.0
Michigan ,2023, Metropolitan Counties,Oakland,27.0,0.0,3,2,22,41.0,2,24,15,5.0
Michigan ,2023, Metropolitan Counties,Ottawa,570.0,3.0,129,20,418,1922.0,266,"1,487",169,13.0
Michigan ,2023, Metropolitan Counties,Saginaw,96.0,1.0,12,5,78,385.0,19,334,32,2.0
Michigan ,2023, Metropolitan Counties,St. Clair,183.0,1.0,28,2,152,476.0,110,320,46,7.0
Michigan ,2023, Metropolitan Counties,Washtenaw,632.0,8.0,57,35,532,1223.0,192,812,219,5.0
Michigan ,2023, Metropolitan Counties,Wayne,21.0,0.0,0,0,21,0.0,0,0,0,0.0
Michigan ,2023, Nonmetropolitan Counties,Alcona,9.0,0.0,1,0,8,60.0,3,57,0,0.0
Michigan ,2023, Nonmetropolitan Counties,Alger,5.0,0.0,0,0,5,4.0,1,3,0,0.0
Michigan ,2023, Nonmetropolitan Counties,Allegan,83.0,0.0,7,0,76,590.0,112,411,67,3.0
Michigan ,2023, Nonmetropolitan Counties,Alpena,11.0,0.0,3,0,8,48.0,6,41,1,1.0
Michigan ,2023, Nonmetropolitan Counties,Arenac,33.0,0.0,5,1,27,61.0,14,35,12,1.0
Michigan ,2023, Nonmetropolitan Counties,Baraga,4.0,0.0,0,0,4,7.0,2,5,0,0.0
Michigan ,2023, Nonmetropolitan Counties,Branch,23.0,0.0,9,0,14,186.0,91,85,10,0.0
Michigan ,2023, Nonmetropolitan Counties,Charlevoix,38.0,0.0,15,0,23,54.0,3,44,7,1.0
Michigan ,2023, Nonmetropolitan Counties,Cheboygan,16.0,0.0,7,0,9,20.0,7,10,3,0.0
Michigan ,2023, Nonmetropolitan Counties,Chippewa,12.0,0.0,1,0,11,8.0,4,4,0,0.0
Michigan ,2023, Nonmetropolitan Counties,Clare,69.0,0.0,22,0,47,322.0,123,173,26,0.0
Michigan ,2023, Nonmetropolitan Counties,Crawford,28.0,0.0,8,0,20,46.0,7,37,2,0.0
Michigan ,2023, Nonmetropolitan Counties,Delta,11.0,1.0,1,1,8,29.0,2,24,3,0.0
Michigan ,2023, Nonmetropolitan Counties,Emmet,36.0,0.0,10,0,26,47.0,3,38,6,0.0
Michigan ,2023, Nonmetropolitan Counties,Gladwin,44.0,0.0,8,0,36,83.0,19,44,20,0.0
Michigan ,2023, Nonmetropolitan Counties,Gogebic,5.0,0.0,4,0,1,18.0,4,14,0,0.0
Michigan ,2023, Nonmetropolitan Counties,Gratiot,44.0,0.0,26,0,18,260.0,19,226,15,1.0
Michigan ,2023, Nonmetropolitan Counties,Hillsdale,45.0,0.0,11,0,34,165.0,31,122,12,0.0
Michigan ,2023, Nonmetropolitan Counties,Houghton,17.0,1.0,2,0,14,15.0,0,14,1,0.0
Michigan ,2023, Nonmetropolitan Counties,Huron,25.0,0.0,6,0,19,66.0,12,53,1,0.0
Michigan ,2023, Nonmetropolitan Counties,Iosco,3.0,0.0,0,0,3,5.0,1,4,0,0.0
Michigan ,2023, Nonmetropolitan Counties,Isabella,51.0,0.0,11,2,38,318.0,30,252,36,2.0
Michigan ,2023, Nonmetropolitan Counties,Keweenaw,1.0,0.0,0,0,1,6.0,0,5,1,0.0
Michigan ,2023, Nonmetropolitan Counties,Lenawee,58.0,1.0,18,2,37,148.0,25,102,21,2.0
Michigan ,2023, Nonmetropolitan Counties,Luce,8.0,0.0,1,0,7,45.0,10,33,2,2.0
Michigan ,2023, Nonmetropolitan Counties,Mackinac,7.0,0.0,0,0,7,48.0,2,43,3,0.0
Michigan ,2023, Nonmetropolitan Counties,Manistee,19.0,0.0,6,0,13,87.0,13,68,6,2.0
Michigan ,2023, Nonmetropolitan Counties,Marquette,27.0,0.0,7,0,20,87.0,11,74,2,0.0
Michigan ,2023, Nonmetropolitan Counties,Mason,36.0,0.0,16,0,20,128.0,14,110,4,4.0
Michigan ,2023, Nonmetropolitan Counties,Missaukee,36.0,0.0,10,0,26,85.0,21,58,6,2.0
Michigan ,2023, Nonmetropolitan Counties,Montmorency,5.0,0.0,3,0,2,20.0,4,13,3,0.0
Michigan ,2023, Nonmetropolitan Counties,Oceana,50.0,0.0,10,0,40,164.0,33,119,12,1.0
Michigan ,2023, Nonmetropolitan Counties,Ogemaw,19.0,0.0,4,0,15,93.0,15,70,8,1.0
Michigan ,2023, Nonmetropolitan Counties,Ontonagon,3.0,0.0,0,0,3,3.0,1,2,0,0.0
Michigan ,2023, Nonmetropolitan Counties,Oscoda,19.0,0.0,1,0,18,37.0,8,27,2,0.0
Michigan ,2023, Nonmetropolitan Counties,Otsego,12.0,0.0,4,0,8,18.0,3,14,1,0.0
Michigan ,2023, Nonmetropolitan Counties,Presque Isle,7.0,0.0,2,0,5,21.0,5,14,2,0.0
Michigan ,2023, Nonmetropolitan Counties,Roscommon,29.0,0.0,7,0,22,64.0,6,46,12,1.0
Michigan ,2023, Nonmetropolitan Counties,Sanilac,52.0,0.0,7,0,45,55.0,11,36,8,1.0
Michigan ,2023, Nonmetropolitan Counties,Schoolcraft,0.0,0.0,0,0,0,1.0,0,1,0,0.0
Michigan ,2023, Nonmetropolitan Counties,Shiawassee,30.0,0.0,11,0,19,194.0,19,156,19,1.0
Michigan ,2023, Nonmetropolitan Counties,St. Joseph,66.0,0.0,13,1,52,137.0,35,77,25,1.0
Michigan ,2023, Nonmetropolitan Counties,Tuscola,54.0,0.0,9,1,44,139.0,37,84,18,1.0
Minnesota ,2023, Metropolitan Counties,Anoka,45.0,1.0,6,3,35,528.0,67,423,38,2.0
Minnesota ,2023, Metropolitan Counties,Benton,17.0,0.0,3,0,14,79.0,15,51,13,0.0
Minnesota ,2023, Metropolitan Counties,Blue Earth,19.0,0.0,4,2,13,84.0,25,51,8,1.0
Minnesota ,2023, Metropolitan Counties,Carlton,25.0,0.0,5,0,20,106.0,29,72,5,0.0
Minnesota ,2023, Metropolitan Counties,Carver,55.0,1.0,18,3,33,342.0,41,271,30,4.0
Minnesota ,2023, Metropolitan Counties,Chisago,47.0,4.0,16,0,27,122.0,25,71,26,1.0
Minnesota ,2023, Metropolitan Counties,Clay,11.0,0.0,0,1,10,37.0,19,12,6,0.0
Minnesota ,2023, Metropolitan Counties,Dakota,8.0,0.0,2,0,6,1.0,0,1,0,0.0
Minnesota ,2023, Metropolitan Counties,Dodge,15.0,0.0,3,0,12,64.0,14,41,9,1.0
Minnesota ,2023, Metropolitan Counties,Fillmore,7.0,0.0,0,0,7,47.0,4,41,2,0.0
Minnesota ,2023, Metropolitan Counties,Hennepin,31.0,0.0,0,2,29,19.0,2,17,0,2.0
Minnesota ,2023, Metropolitan Counties,Houston,2.0,0.0,1,0,1,44.0,13,29,2,0.0
Minnesota ,2023, Metropolitan Counties,Isanti,30.0,1.0,3,0,26,124.0,18,90,16,1.0
Minnesota ,2023, Metropolitan Counties,Le Sueur,3.0,0.0,0,0,3,47.0,4,40,3,0.0
Minnesota ,2023, Metropolitan Counties,Mille Lacs,71.0,1.0,9,0,61,195.0,50,108,37,2.0
Minnesota ,2023, Metropolitan Counties,Nicollet,3.0,1.0,0,0,2,29.0,6,19,4,0.0
Minnesota ,2023, Metropolitan Counties,Olmsted,29.0,0.0,5,1,23,178.0,49,107,22,2.0
Minnesota ,2023, Metropolitan Counties,Polk,10.0,0.0,1,0,9,52.0,13,29,10,1.0
Minnesota ,2023, Metropolitan Counties,Ramsey,183.0,0.0,20,16,147,949.0,108,724,117,3.0
Minnesota ,2023, Metropolitan Counties,Rock,3.0,0.0,0,0,3,11.0,2,7,2,0.0
Minnesota ,2023, Metropolitan Counties,Scott,11.0,0.0,2,0,9,50.0,2,45,3,0.0
Minnesota ,2023, Metropolitan Counties,Sherburne,32.0,0.0,6,0,26,234.0,67,149,18,1.0
Minnesota ,2023, Metropolitan Counties,Stearns,36.0,0.0,12,0,24,157.0,37,110,10,2.0
Minnesota ,2023, Metropolitan Counties,St. Louis,82.0,0.0,12,2,68,446.0,81,322,43,2.0
Minnesota ,2023, Metropolitan Counties,Wabasha,2.0,0.0,1,0,1,33.0,7,21,5,1.0
Minnesota ,2023, Metropolitan Counties,Washington,56.0,1.0,19,3,33,411.0,56,328,27,1.0
Minnesota ,2023, Metropolitan Counties,Wright,88.0,0.0,18,1,69,514.0,39,443,32,4.0
Minnesota ,2023, Nonmetropolitan Counties,Aitkin,10.0,0.0,2,0,8,111.0,27,70,14,0.0
Minnesota ,2023, Nonmetropolitan Counties,Becker,32.0,0.0,1,0,31,87.0,28,50,9,0.0
Minnesota ,2023, Nonmetropolitan Counties,Beltrami,51.0,0.0,24,1,26,208.0,55,139,14,5.0
Minnesota ,2023, Nonmetropolitan Counties,Big Stone,7.0,0.0,0,0,7,28.0,9,18,1,1.0
Minnesota ,2023, Nonmetropolitan Counties,Brown,2.0,0.0,0,0,2,16.0,2,9,5,0.0
Minnesota ,2023, Nonmetropolitan Counties,Cass,31.0,0.0,1,0,30,49.0,14,34,1,0.0
Minnesota ,2023, Nonmetropolitan Counties,Chippewa,2.0,0.0,0,0,2,1.0,0,1,0,0.0
Minnesota ,2023, Nonmetropolitan Counties,Clearwater,8.0,0.0,3,0,5,20.0,3,15,2,0.0
Minnesota ,2023, Nonmetropolitan Counties,Cook,11.0,1.0,4,0,6,51.0,9,37,5,0.0
Minnesota ,2023, Nonmetropolitan Counties,Cottonwood,2.0,0.0,0,0,2,2.0,0,2,0,1.0
Minnesota ,2023, Nonmetropolitan Counties,Crow Wing,38.0,0.0,12,1,25,92.0,11,73,8,2.0
Minnesota ,2023, Nonmetropolitan Counties,Douglas,11.0,0.0,0,0,11,57.0,3,51,3,0.0
Minnesota ,2023, Nonmetropolitan Counties,Faribault,14.0,0.0,1,0,13,15.0,4,4,7,0.0
Minnesota ,2023, Nonmetropolitan Counties,Freeborn,8.0,0.0,3,0,5,95.0,35,49,11,3.0
Minnesota ,2023, Nonmetropolitan Counties,Goodhue,18.0,0.0,5,0,13,106.0,23,66,17,3.0
Minnesota ,2023, Nonmetropolitan Counties,Hubbard,28.0,0.0,13,0,15,65.0,21,39,5,0.0
Minnesota ,2023, Nonmetropolitan Counties,Itasca,26.0,0.0,1,0,25,68.0,16,49,3,2.0
Minnesota ,2023, Nonmetropolitan Counties,Jackson,13.0,0.0,0,0,13,22.0,6,13,3,0.0
Minnesota ,2023, Nonmetropolitan Counties,Kanabec,15.0,0.0,1,0,14,158.0,82,65,11,0.0
Minnesota ,2023, Nonmetropolitan Counties,Kandiyohi,21.0,0.0,7,0,14,141.0,14,104,23,2.0
Minnesota ,2023, Nonmetropolitan Counties,Kittson,3.0,0.0,0,0,3,7.0,2,3,2,0.0
Minnesota ,2023, Nonmetropolitan Counties,Koochiching,10.0,0.0,2,0,8,17.0,5,11,1,0.0
Minnesota ,2023, Nonmetropolitan Counties,Lac qui Parle,3.0,0.0,0,0,3,20.0,0,19,1,0.0
Minnesota ,2023, Nonmetropolitan Counties,Lake,3.0,0.0,1,0,2,17.0,4,13,0,0.0
Minnesota ,2023, Nonmetropolitan Counties,Lincoln,1.0,0.0,1,0,0,5.0,0,3,2,0.0
Minnesota ,2023, Nonmetropolitan Counties,Lyon,13.0,0.0,3,1,9,29.0,9,14,6,0.0
Minnesota ,2023, Nonmetropolitan Counties,Mahnomen,49.0,0.0,2,0,47,33.0,6,21,6,1.0
Minnesota ,2023, Nonmetropolitan Counties,Marshall,6.0,0.0,1,0,5,7.0,1,6,0,0.0
Minnesota ,2023, Nonmetropolitan Counties,Martin,9.0,0.0,0,0,9,6.0,0,4,2,0.0
Minnesota ,2023, Nonmetropolitan Counties,McLeod,18.0,0.0,0,0,18,58.0,10,39,9,1.0
Minnesota ,2023, Nonmetropolitan Counties,Meeker,12.0,1.0,2,0,9,96.0,23,63,10,3.0
Minnesota ,2023, Nonmetropolitan Counties,Morrison,21.0,0.0,3,0,18,176.0,19,145,12,1.0
Minnesota ,2023, Nonmetropolitan Counties,Mower,18.0,0.0,1,0,17,76.0,19,44,13,0.0
Minnesota ,2023, Nonmetropolitan Counties,Murray,3.0,0.0,2,0,1,11.0,2,8,1,0.0
Minnesota ,2023, Nonmetropolitan Counties,Nobles,6.0,0.0,1,0,5,15.0,3,10,2,1.0
Minnesota ,2023, Nonmetropolitan Counties,Norman,3.0,0.0,1,0,2,1.0,1,0,0,0.0
Minnesota ,2023, Nonmetropolitan Counties,Otter Tail,28.0,2.0,7,0,19,145.0,31,98,16,1.0
Minnesota ,2023, Nonmetropolitan Counties,Pennington,1.0,0.0,0,0,1,45.0,8,30,7,0.0
Minnesota ,2023, Nonmetropolitan Counties,Pine,63.0,0.0,6,5,52,340.0,85,212,43,3.0
Minnesota ,2023, Nonmetropolitan Counties,Pipestone,7.0,0.0,3,0,4,18.0,0,18,0,0.0
Minnesota ,2023, Nonmetropolitan Counties,Pope,3.0,1.0,0,0,2,28.0,4,20,4,0.0
Minnesota ,2023, Nonmetropolitan Counties,Red Lake,3.0,0.0,0,0,3,4.0,1,3,0,0.0
Minnesota ,2023, Nonmetropolitan Counties,Redwood,15.0,0.0,4,0,11,54.0,6,38,10,0.0
Minnesota ,2023, Nonmetropolitan Counties,Renville,17.0,0.0,2,0,15,54.0,17,27,10,0.0
Minnesota ,2023, Nonmetropolitan Counties,Rice,20.0,0.0,3,0,17,55.0,16,29,10,0.0
Minnesota ,2023, Nonmetropolitan Counties,Roseau,8.0,1.0,0,0,7,26.0,8,16,2,0.0
Minnesota ,2023, Nonmetropolitan Counties,Sibley,2.0,0.0,0,0,2,11.0,4,6,1,0.0
Minnesota ,2023, Nonmetropolitan Counties,Steele,4.0,0.0,2,0,2,38.0,15,22,1,0.0
Minnesota ,2023, Nonmetropolitan Counties,Stevens,9.0,0.0,0,1,8,49.0,11,36,2,1.0
Minnesota ,2023, Nonmetropolitan Counties,Swift,1.0,0.0,0,0,1,0.0,0,0,0,0.0
Minnesota ,2023, Nonmetropolitan Counties,Todd,36.0,0.0,15,0,21,71.0,14,47,10,0.0
Minnesota ,2023, Nonmetropolitan Counties,Traverse,3.0,0.0,2,0,1,6.0,3,2,1,1.0
Minnesota ,2023, Nonmetropolitan Counties,Wadena,5.0,0.0,1,0,4,1.0,0,1,0,1.0
Minnesota ,2023, Nonmetropolitan Counties,Waseca,4.0,0.0,1,0,3,34.0,16,15,3,0.0
Minnesota ,2023, Nonmetropolitan Counties,Watonwan,5.0,0.0,3,0,2,26.0,13,10,3,0.0
Minnesota ,2023, Nonmetropolitan Counties,Wilkin,0.0,0.0,0,0,0,4.0,1,3,0,0.0
Minnesota ,2023, Nonmetropolitan Counties,Winona,17.0,0.0,10,1,6,41.0,9,26,6,0.0
Minnesota ,2023, Nonmetropolitan Counties,Yellow Medicine,2.0,0.0,0,0,2,17.0,4,10,3,0.0
Mississippi ,2023, Metropolitan Counties,DeSoto,31.0,1.0,7,5,18,248.0,30,164,54,1.0
Mississippi ,2023, Metropolitan Counties,Forrest,30.0,1.0,10,0,19,246.0,73,141,32,1.0
Mississippi ,2023, Metropolitan Counties,Hancock,12.0,1.0,2,2,7,379.0,68,260,51,3.0
Mississippi ,2023, Metropolitan Counties,Harrison,42.0,2.0,16,4,20,586.0,104,395,87,5.0
Mississippi ,2023, Metropolitan Counties,Madison,53.0,3.0,2,1,47,113.0,33,73,7,0.0
Mississippi ,2023, Metropolitan Counties,Stone,39.0,0.0,16,1,22,152.0,43,83,26,1.0
Mississippi ,2023, Metropolitan Counties,Tate,34.0,2.0,15,1,16,135.0,38,67,30,1.0
Mississippi ,2023, Metropolitan Counties,Tunica,79.0,6.0,7,21,45,495.0,82,286,127,1.0
Mississippi ,2023, Nonmetropolitan Counties,Alcorn,13.0,0.0,4,0,9,219.0,54,137,28,5.0
Mississippi ,2023, Nonmetropolitan Counties,Amite,11.0,1.0,1,0,9,14.0,6,3,5,0.0
Mississippi ,2023, Nonmetropolitan Counties,Attala,6.0,0.0,0,0,6,64.0,21,34,9,1.0
Mississippi ,2023, Nonmetropolitan Counties,Calhoun,10.0,0.0,1,0,9,29.0,16,9,4,1.0
Mississippi ,2023, Nonmetropolitan Counties,Chickasaw,2.0,0.0,0,0,2,3.0,1,2,0,1.0
Mississippi ,2023, Nonmetropolitan Counties,Choctaw,9.0,0.0,0,1,8,33.0,17,12,4,0.0
Mississippi ,2023, Nonmetropolitan Counties,Coahoma,5.0,1.0,0,2,2,36.0,12,19,5,0.0
Mississippi ,2023, Nonmetropolitan Counties,Covington,10.0,1.0,3,0,6,89.0,25,43,21,1.0
Mississippi ,2023, Nonmetropolitan Counties,George,52.0,2.0,16,0,34,293.0,49,200,44,2.0
Mississippi ,2023, Nonmetropolitan Counties,Greene,9.0,0.0,0,0,9,33.0,10,19,4,0.0
Mississippi ,2023, Nonmetropolitan Counties,Grenada,47.0,0.0,8,2,37,221.0,64,129,28,2.0
Mississippi ,2023, Nonmetropolitan Counties,Jasper,24.0,0.0,4,0,20,67.0,24,38,5,3.0
