State,Year,University/College,Campus,Student_Enrollment,Violent_Crime,Murder_and_nonnegligent_manslaughter,Rape2,Robbery,Aggravated_assault,Property_Crime,Burglary,Larceny-_theft,Motor_vehicle_theft,Arson3,Violent_Crime_Rate,Property_Crime_Rate
Louisiana,2020,Louisiana State University:,Baton Rouge,33758.0,9.0,0.0,4.0,3.0,2.0,179.0,38.0,133,8.0,0.0,0.2666034717696546,5.302446827418686
Louisiana,2020,Louisiana State University:,"Health Sciences Center, New Orleans",3204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Louisiana,2020,Louisiana State University:,Shreveport,9963.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,7,0.0,0.0,0.0,1.2044564890093346
Louisiana,2020,Louisiana Tech University,,13345.0,1.0,0.0,1.0,0.0,0.0,54.0,1.0,53,0.0,1.0,0.0749344323716747,4.046459348070439
Louisiana,2020,McNeese State University5,,8553.0,1.0,0.0,0.0,0.0,1.0,21.0,3.0,17,1.0,0.0,0.1169180404536419,2.455278849526482
Louisiana,2020,Nicholls State University,,7520.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,18,0.0,0.0,0.1329787234042553,2.526595744680851
Louisiana,2020,Southeastern Louisiana University,,17352.0,7.0,0.0,4.0,1.0,2.0,47.0,3.0,43,1.0,0.0,0.4034117104656523,2.708621484555094
Louisiana,2020,Southern University and A&M College,Baton Rouge,7747.0,1.0,0.0,0.0,0.0,1.0,60.0,8.0,49,3.0,0.0,0.1290822253775655,7.74493352265393
Louisiana,2020,Tulane University,,14768.0,0.0,0.0,0.0,0.0,0.0,126.0,27.0,96,3.0,2.0,0.0,8.53196099674973
Louisiana,2020,University of Louisiana:,Lafayette,19221.0,6.0,0.0,1.0,1.0,4.0,82.0,12.0,69,1.0,1.0,0.3121585765568909,4.2661672129441754
Louisiana,2020,University of Louisiana:,Monroe,10030.0,4.0,0.0,2.0,0.0,2.0,24.0,0.0,23,1.0,0.0,0.3988035892323031,2.3928215353938187
Louisiana,2020,University of New Orleans,,10089.0,6.0,0.0,2.0,0.0,4.0,93.0,17.0,76,0.0,0.0,0.5947071067499257,9.217960154623848
Maine,2020,University of Maine:,Farmington5,2461.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3,0.0,0.0,0.4063388866314506,1.219016659894352
Maine,2020,University of Maine:,Orono,13091.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,27,0.0,0.0,0.0,2.444427469253686
Maine,2020,University of Southern Maine,,10606.0,2.0,0.0,2.0,0.0,0.0,17.0,0.0,16,1.0,0.0,0.1885725061286064,1.6028663020931548
Maryland,2020,Bowie State University,,7069.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6,0.0,0.0,0.0,1.2731645211486775
Maryland,2020,University of Maryland,Baltimore County,15726.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,23,3.0,0.0,0.0,2.289202594429607
Massachusetts,2020,Assumption College,,2659.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,4,0.0,0.0,0.752162467092892,1.504324934185784
Massachusetts,2020,Babson College,,4095.0,2.0,0.0,0.0,0.0,2.0,14.0,1.0,13,0.0,0.0,0.4884004884004884,3.418803418803418
Massachusetts,2020,Becker College,,2160.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4,0.0,0.0,0.0,2.7777777777777777
Massachusetts,2020,Bentley University,,5735.0,2.0,0.0,1.0,0.0,1.0,13.0,2.0,11,0.0,0.0,0.3487358326068003,2.266782911944202
Massachusetts,2020,Boston College,,15981.0,1.0,0.0,1.0,0.0,0.0,41.0,9.0,31,1.0,1.0,0.06257430698955,2.5655465865715534
Massachusetts,2020,Boston University,,42779.0,10.0,0.0,6.0,1.0,3.0,232.0,15.0,213,4.0,0.0,0.2337595549218074,5.423221674185933
Massachusetts,2020,Bridgewater State University,,13583.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,9,0.0,0.0,0.0736214385629095,0.6625929470661858
Massachusetts,2020,Bristol Community College5,,9979.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.1002104419280489
Massachusetts,2020,Bunker Hill Community College,,18239.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,0.0,,0.0,0.3289654038050331
Massachusetts,2020,Clark University5,,3473.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,14,0.0,0.0,0.0,6.046645551396487
Massachusetts,2020,College of the Holy Cross,,3005.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,4,1.0,,0.0,3.660565723793677
Massachusetts,2020,Dean College,,1632.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,0.0,0.0,0.0,2.450980392156863
Massachusetts,2020,Emerson College,,5028.0,2.0,0.0,0.0,1.0,1.0,23.0,1.0,22,0.0,,0.3977724741447892,4.574383452665076
Massachusetts,2020,Endicott College5,,6885.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,0.0,,0.0,0.2904865649963689
Massachusetts,2020,Fitchburg State University,,11130.0,2.0,0.0,2.0,0.0,0.0,9.0,1.0,8,0.0,0.0,0.1796945193171608,0.8086253369272237
Massachusetts,2020,Gordon College5,,2397.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,24,0.0,,0.4171881518564873,10.012515644555696
Massachusetts,2020,Greenfield Community College5,,2517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Massachusetts,2020,Harvard University,,41987.0,4.0,0.0,2.0,0.0,2.0,281.0,57.0,220,4.0,,0.0952675828232548,6.692547693333651
Massachusetts,2020,Holyoke Community College,,6832.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,0.0,0.0,0.0,0.7318501170960188
Massachusetts,2020,Lasell College,,2353.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,5,0.0,0.0,0.4249893752656183,2.5499362515937105
Massachusetts,2020,Massachusetts Bay Community College5,,6946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Massachusetts,2020,Massachusetts College of Liberal Arts,,1929.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4,0.0,0.0,0.5184033177812338,2.0736132711249353
Massachusetts,2020,Massachusetts Institute of Technology,,12321.0,1.0,0.0,1.0,0.0,0.0,115.0,23.0,92,0.0,0.0,0.0811622433244054,9.333657982306631
Massachusetts,2020,Massasoit Community College,,10162.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2,0.0,0.0,0.098405825624877,0.196811651249754
Massachusetts,2020,Merrimack College,,5426.0,3.0,0.0,3.0,0.0,0.0,14.0,2.0,12,0.0,,0.5528934758569849,2.580169553999263
Massachusetts,2020,Mount Holyoke College,,2610.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,8,0.0,0.0,0.0,3.8314176245210727
Massachusetts,2020,Mount Wachusett Community College,,5152.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4,0.0,,0.0,0.970496894409938
Massachusetts,2020,Northeastern University5,,28374.0,11.0,0.0,3.0,2.0,6.0,179.0,8.0,163,8.0,1.0,0.3876788609290195,6.3085923732995
Massachusetts,2020,Quinsigamond Community College,,9527.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0.0,0.0,0.0,0.2099296735593576
Massachusetts,2020,Salem State University,,10069.0,2.0,0.0,2.0,0.0,0.0,12.0,3.0,9,0.0,0.0,0.1986294567484358,1.1917767404906148
Massachusetts,2020,Springfield Technical Community College,,6799.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2,0.0,0.0,0.0,0.4412413590233858
Massachusetts,2020,Tufts University:,Medford,12781.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,19,0.0,0.0,0.0,1.9560284797746657
Massachusetts,2020,Tufts University:,Suffolk6,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14,0.0,0.0,,
Massachusetts,2020,Tufts University:,Worcester6,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,,
Massachusetts,2020,University of Massachusetts:,Amherst,35116.0,1.0,0.0,0.0,0.0,1.0,68.0,9.0,59,0.0,0.0,0.0284770474997152,1.9364392299806352
Massachusetts,2020,University of Massachusetts:,"Harbor Campus, Boston",19356.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9,0.0,0.0,0.0,0.4649721016738996
Massachusetts,2020,University of Massachusetts:,"Medical Center, Worcester",1227.0,13.0,0.0,3.0,1.0,9.0,24.0,1.0,21,2.0,0.0,10.594947025264874,19.559902200489
Massachusetts,2020,Wentworth Institute of Technology5,,5437.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,16,0.0,,0.1839249586168843,2.9427993378701487
Massachusetts,2020,Western New England University5,,4048.0,4.0,0.0,0.0,0.0,4.0,15.0,1.0,14,0.0,,0.9881422924901184,3.705533596837944
Massachusetts,2020,Westfield State University,,7421.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,3,0.0,0.0,0.134752728742757,0.5390109149710282
Massachusetts,2020,Wheaton College,,1785.0,2.0,0.0,1.0,0.0,1.0,14.0,7.0,7,0.0,0.0,1.1204481792717087,7.84313725490196
Massachusetts,2020,Worcester Polytechnic Institute,,7505.0,1.0,0.0,1.0,0.0,0.0,21.0,2.0,19,0.0,0.0,0.1332445036642238,2.798134576948701
Massachusetts,2020,Worcester State University,,9691.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,6,0.0,0.0,0.1031885254359715,0.6191311526158292
Michigan,2020,Central Michigan University,,24917.0,3.0,0.0,0.0,0.0,3.0,37.0,1.0,36,0.0,0.0,0.1203997270939519,1.4849299674920735
Michigan,2020,Delta College,,10809.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0925154963456379
Michigan,2020,Eastern Michigan University,,22327.0,2.0,0.0,1.0,1.0,0.0,36.0,3.0,32,1.0,0.0,0.0895776414207013,1.6123975455726252
Michigan,2020,Ferris State University,,15739.0,5.0,0.0,3.0,1.0,1.0,16.0,3.0,11,2.0,0.0,0.3176821907363873,1.0165830103564395
Michigan,2020,Grand Rapids Community College,,19391.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,10,1.0,0.0,0.0,0.6188437935124542
Michigan,2020,Grand Valley State University,,27752.0,5.0,0.0,5.0,0.0,0.0,30.0,3.0,26,1.0,0.0,0.1801671951571058,1.0810031709426349
Michigan,2020,Kalamazoo Valley Community College,,11591.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,0.0,0.0,0.0,0.3450953325856268
Michigan,2020,Kellogg Community College,,7182.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,0.0,0.0,0.0,0.835421888053467
Michigan,2020,Kirtland Community College,,1914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Michigan,2020,Lansing Community College,,16382.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,16,0.0,0.0,0.0,1.0377243315834452
Michigan,2020,Macomb Community College,,28017.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11,1.0,0.0,0.0,0.4283113823749866
Michigan,2020,Michigan State University,,55332.0,20.0,0.0,14.0,0.0,6.0,212.0,18.0,172,22.0,0.0,0.3614544928793465,3.8314176245210727
Michigan,2020,Michigan Technological University,,7657.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27,0.0,0.0,0.0,3.526185190022202
Michigan,2020,Mott Community College,,10176.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0982704402515723
Michigan,2020,Northern Michigan University,,9092.0,1.0,0.0,0.0,0.0,1.0,17.0,0.0,17,0.0,0.0,0.1099868015838099,1.869775626924769
Michigan,2020,Oakland Community College,,25217.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10,0.0,0.0,0.0,0.3965578776222389
Michigan,2020,Oakland University,,22351.0,1.0,0.0,1.0,0.0,0.0,19.0,0.0,19,0.0,0.0,0.0447407274842288,0.850073822200349
Michigan,2020,Saginaw Valley State University,,9491.0,3.0,0.0,1.0,0.0,2.0,18.0,1.0,17,0.0,0.0,0.3160889263512801,1.896533558107681
Michigan,2020,Schoolcraft College,,16388.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,0.0,0.0,0.0,0.1830607761776909
Michigan,2020,University of Michigan:,Ann Arbor,48218.0,39.0,0.0,23.0,2.0,14.0,335.0,11.0,316,8.0,0.0,0.808826579285744,6.947612924633954
Michigan,2020,University of Michigan:,Dearborn,10906.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,0.0,0.0,0.0,0.366770584999083
Michigan,2020,University of Michigan:,Flint,8806.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0,7,0.0,0.0,0.3406768112650465,0.794912559618442
Michigan,2020,Washtenaw Community College,,21182.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,0.0,0.0,0.0,0.283259371164196
Michigan,2020,Western Michigan University,,25010.0,3.0,0.0,1.0,1.0,1.0,61.0,8.0,51,2.0,5.0,0.119952019192323,2.4390243902439024
Minnesota,2020,University of Minnesota:,Morris,1658.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,2,0.0,0.0,1.20627261761158,1.8094089264173705
Minnesota,2020,University of Minnesota:,Twin Cities,61787.0,22.0,0.0,2.0,13.0,7.0,322.0,26.0,270,26.0,3.0,0.3560619547801317,5.2114522472364735
Mississippi,2020,Coahoma Community College,,2529.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0,0.0,0.0,0.3954132068011071,1.9770660340055357
Mississippi,2020,Holmes Community College,Goodman5,8352.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3,0.0,0.0,0.0,0.9578544061302682
Mississippi,2020,Mississippi State University5,,24251.0,2.0,0.0,0.0,1.0,1.0,36.0,3.0,30,3.0,0.0,0.0824708259453218,1.484474867015793
Mississippi,2020,University of Mississippi,Oxford5,25133.0,4.0,0.0,4.0,0.0,0.0,22.0,2.0,19,1.0,0.0,0.159153304420483,0.8753431743126566
Missouri,2020,Lincoln University,,3114.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,15,0.0,0.0,0.0,6.74373795761079
Missouri,2020,Metropolitan Community College,,22969.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,21,3.0,0.0,0.0,1.2190343506465238
Missouri,2020,Mineral Area College,,3606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Missouri,2020,Missouri University of Science and Technology5,,9265.0,2.0,0.0,0.0,0.0,2.0,92.0,6.0,86,0.0,0.0,0.215866162978953,9.92984349703184
Missouri,2020,Southeast Missouri State University5,,12645.0,1.0,0.0,1.0,0.0,0.0,23.0,2.0,21,0.0,0.0,0.0790826413602214,1.818900751285093
Missouri,2020,St. Louis Community College,Meramec5,27771.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,20,1.0,0.0,0.0,0.79219329516402
Missouri,2020,University of Central Missouri,,15993.0,0.0,0.0,0.0,0.0,0.0,65.0,9.0,52,4.0,0.0,0.0,4.064278121678234
Missouri,2020,University of Missouri:,Columbia,33333.0,15.0,0.0,7.0,2.0,6.0,164.0,12.0,143,9.0,1.0,0.4500045000450005,4.920049200492005
Missouri,2020,University of Missouri:,Kansas City,19166.0,4.0,0.0,0.0,0.0,4.0,33.0,7.0,23,3.0,0.0,0.2087029114056141,1.7217990190963164
Missouri,2020,Washington University5,,17794.0,1.0,0.0,1.0,0.0,0.0,56.0,3.0,53,0.0,0.0,0.0561987186692143,3.147128245476003
Montana,2020,Montana State University,,18898.0,3.0,0.0,2.0,0.0,1.0,86.0,5.0,80,1.0,0.0,0.1587469573499841,4.550746110699545
Montana,2020,University of Montana,,13140.0,9.0,0.0,3.0,1.0,5.0,55.0,3.0,50,2.0,1.0,0.684931506849315,4.185692541856925
Nebraska,2020,University of Nebraska,Kearney,7859.0,2.0,0.0,2.0,0.0,0.0,12.0,2.0,10,0.0,0.0,0.2544853034737244,1.5269118208423462
Nevada,2020,University of Nevada,Reno5,24246.0,11.0,0.0,6.0,0.0,5.0,101.0,15.0,80,6.0,1.0,0.4536830817454425,4.165635568753609
New Hampshire,2020,Plymouth State University,,5868.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,16,1.0,0.0,0.1704158145875937,2.8970688479890936
New Hampshire,2020,University of New Hampshire,,16673.0,10.0,0.0,7.0,2.0,1.0,60.0,7.0,53,0.0,0.0,0.5997720866070892,3.5986325196425355
New Jersey,2020,Brookdale Community College,,17100.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9,0.0,0.0,0.0,0.5263157894736842
New Jersey,2020,Essex County College,,10496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
New Jersey,2020,Kean University,,16738.0,1.0,0.0,1.0,0.0,0.0,17.0,2.0,15,0.0,0.0,0.0597442944198828,1.0156530051380095
New Jersey,2020,Middlesex County College,,16328.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0612444879960803,0.0612444879960803
New Jersey,2020,Monmouth University,,6704.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,0.0,0.0,0.0,0.5966587112171838
New Jersey,2020,Montclair State University,,24235.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,15,0.0,0.0,0.041262636682484,0.6602021869197442
New Jersey,2020,New Jersey Institute of Technology,,13236.0,1.0,0.0,0.0,1.0,0.0,23.0,1.0,21,1.0,0.0,0.075551526140828,1.737685101239045
New Jersey,2020,Princeton University,,8720.0,4.0,0.0,3.0,1.0,0.0,90.0,11.0,69,10.0,0.0,0.4587155963302752,10.321100917431194
New Jersey,2020,Rowan University,,23011.0,5.0,0.0,1.0,3.0,1.0,47.0,5.0,41,1.0,1.0,0.2172873842944678,2.0425014123679976
New Jersey,2020,Rutgers University:,Camden,8154.0,4.0,0.0,0.0,3.0,1.0,35.0,1.0,34,0.0,0.0,0.4905567819475104,4.292371842040716
New Jersey,2020,Rutgers University:,Newark,15897.0,9.0,0.0,2.0,5.0,2.0,138.0,5.0,132,1.0,0.0,0.5661445555765239,8.6808831855067
New Jersey,2020,Rutgers University:,New Brunswick,57162.0,8.0,0.0,1.0,2.0,5.0,133.0,14.0,116,3.0,0.0,0.1399531157062384,2.3267205486162137
New Jersey,2020,Stevens Institute of Technology,,7990.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8,0.0,0.0,0.0,1.1264080100125158
New Jersey,2020,Stockton University,,11457.0,3.0,0.0,1.0,0.0,2.0,16.0,0.0,16,0.0,0.0,0.2618486514794449,1.396526141223706
New Jersey,2020,The College of New Jersey,,8825.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,16,0.0,0.0,0.1133144475920679,1.813031161473088
New Jersey,2020,William Paterson University,,12113.0,3.0,0.0,2.0,0.0,1.0,26.0,2.0,24,0.0,0.0,0.2476677949310658,2.1464542227359034
New Mexico,2020,Eastern New Mexico University5,,7520.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,8,1.0,0.0,0.1329787234042553,1.196808510638298
New Mexico,2020,New Mexico State University5,,16143.0,5.0,0.0,4.0,0.0,1.0,112.0,25.0,79,8.0,,0.309731772285201,6.937991699188502
New York,2020,Cornell University5,,24189.0,1.0,0.0,0.0,0.0,1.0,142.0,20.0,121,1.0,0.0,0.04134110546116,5.870436975484725
New York,2020,Ithaca College,,7003.0,7.0,0.0,6.0,1.0,0.0,27.0,3.0,24,0.0,,0.9995716121662144,3.855490504069684
New York,2020,State University of New York Police:,Albany,20325.0,0.0,0.0,0.0,0.0,0.0,62.0,11.0,51,0.0,0.0,0.0,3.050430504305043
New York,2020,State University of New York Police:,Alfred,4166.0,3.0,0.0,2.0,0.0,1.0,14.0,1.0,11,2.0,0.0,0.7201152184349496,3.360537686029765
New York,2020,State University of New York Police:,Binghamton,19454.0,0.0,0.0,0.0,0.0,0.0,87.0,5.0,82,0.0,0.0,0.0,4.472088002467359
New York,2020,State University of New York Police:,Brockport,9603.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,18,0.0,1.0,0.0,1.9785483703009477
New York,2020,State University of New York Police:,Buffalo,35111.0,6.0,0.0,2.0,1.0,3.0,92.0,12.0,79,1.0,0.0,0.1708866167297997,2.620261456523597
New York,2020,State University of New York Police:,Buffalo State College,10467.0,6.0,0.0,4.0,0.0,2.0,38.0,5.0,30,3.0,0.0,0.5732301519059902,3.630457628737938
New York,2020,State University of New York Police:,Canton,4985.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7,0.0,0.0,0.0,1.4042126379137414
New York,2020,State University of New York Police:,Cobleskill,3065.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,6,0.0,0.0,0.3262642740619902,1.9575856443719413
New York,2020,State University of New York Police:,Cortland,7737.0,2.0,0.0,2.0,0.0,0.0,11.0,2.0,9,0.0,1.0,0.2584981258885873,1.4217396923872303
New York,2020,State University of New York Police:,Delhi,3638.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,10,0.0,0.0,0.0,3.023639362286971
New York,2020,State University of New York Police:,Downstate Medical,2092.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17,0.0,0.0,0.0,8.126195028680689
New York,2020,State University of New York Police:,Environmental Science,2370.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,17,0.0,0.0,0.0,7.594936708860759
New York,2020,State University of New York Police:,Maritime,1947.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,10,0.0,0.0,0.0,5.649717514124294
New York,2020,State University of New York Police:,Morrisville,3345.0,3.0,0.0,0.0,1.0,2.0,27.0,11.0,16,0.0,1.0,0.8968609865470852,8.071748878923767
New York,2020,State University of New York Police:,New Paltz,8895.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,20,0.0,0.0,0.1124227093872962,2.2484541877459248
New York,2020,State University of New York Police:,Old Westbury,6442.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0,5,0.0,0.0,0.3104625892579944,0.9313877677739832
New York,2020,State University of New York Police:,Oneonta,7131.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18,0.0,0.0,0.0,2.5241901556583928
New York,2020,State University of New York Police:,Optometry,408.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.450980392156863
New York,2020,State University of New York Police:,Oswego,9381.0,2.0,0.0,2.0,0.0,0.0,36.0,5.0,31,0.0,2.0,0.213196887325445,3.83754397185801
New York,2020,State University of New York Police:,Plattsburgh,6475.0,1.0,0.0,1.0,0.0,0.0,28.0,1.0,27,0.0,0.0,0.1544401544401544,4.324324324324325
New York,2020,State University of New York Police:,Potsdam,3918.0,1.0,0.0,1.0,0.0,0.0,25.0,3.0,22,0.0,0.0,0.2552322613578356,6.380806533945891
New York,2020,State University of New York Police:,Purchase,4753.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,8,0.0,0.0,0.0,2.3143277929728594
New York,2020,State University of New York Police:,Stony Brook,30458.0,11.0,0.0,4.0,1.0,6.0,81.0,4.0,76,1.0,0.0,0.3611530632346182,2.659399829273098
New York,2020,State University of New York Police:,Upstate Medical,1661.0,6.0,0.0,1.0,0.0,5.0,74.0,4.0,68,2.0,0.0,3.6122817579771223,44.551475015051174
North Carolina,2020,Duke University,,18159.0,3.0,0.0,1.0,0.0,2.0,330.0,11.0,298,21.0,0.0,0.1652073352056831,18.172806872625145
North Carolina,2020,East Carolina University,,32028.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,52,0.0,0.0,0.0,1.6860247283626826
North Carolina,2020,Elon University,,7277.0,1.0,0.0,1.0,0.0,0.0,37.0,5.0,31,1.0,0.0,0.1374192661811186,5.084512848701388
North Carolina,2020,Methodist University,,2295.0,2.0,0.0,1.0,0.0,1.0,6.0,1.0,5,0.0,0.0,0.8714596949891067,2.6143790849673203
North Carolina,2020,North Carolina Central University5,,9201.0,4.0,0.0,1.0,1.0,2.0,60.0,14.0,43,3.0,1.0,0.4347353548527334,6.521030322791001
North Carolina,2020,North Carolina State University,Raleigh,39822.0,19.0,1.0,1.0,2.0,15.0,181.0,44.0,134,3.0,1.0,0.477123198232133,4.545226256842951
North Carolina,2020,University of North Carolina:,Asheville,4358.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,14,1.0,2.0,0.0,3.900871959614502
North Carolina,2020,University of North Carolina:,Chapel Hill,32346.0,4.0,0.0,1.0,0.0,3.0,75.0,17.0,53,5.0,0.0,0.1236628949483707,2.3186792802819514
North Carolina,2020,University of North Carolina:,Charlotte,34024.0,1.0,0.0,0.0,0.0,1.0,83.0,0.0,80,3.0,0.0,0.0293910181048671,2.4394545027039736
North Carolina,2020,University of North Carolina:,Greensboro,22610.0,9.0,0.0,3.0,3.0,3.0,50.0,5.0,43,2.0,0.0,0.3980539584254755,2.21141088014153
North Carolina,2020,University of North Carolina:,Wilmington,19400.0,3.0,0.0,2.0,0.0,1.0,156.0,7.0,146,3.0,3.0,0.1546391752577319,8.041237113402062
North Carolina,2020,Wake Forest University,,9032.0,1.0,0.0,0.0,1.0,0.0,68.0,5.0,61,2.0,0.0,0.1107174490699734,7.528786536758194
North Carolina,2020,Western Carolina University,,13342.0,4.0,0.0,3.0,0.0,1.0,39.0,5.0,31,3.0,0.0,0.299805126667666,2.9230999850097437
North Dakota,2020,Bismarck State College,,4848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
North Dakota,2020,North Dakota State College of Science,,3625.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9,2.0,0.0,0.0,3.0344827586206895
North Dakota,2020,North Dakota State University,,14503.0,2.0,0.0,1.0,0.0,1.0,58.0,3.0,54,1.0,0.0,0.1379025029304281,3.999172584982418
North Dakota,2020,University of North Dakota,,17050.0,1.0,0.0,0.0,1.0,0.0,77.0,11.0,64,2.0,1.0,0.0586510263929618,4.516129032258065
Ohio,2020,Bowling Green State University,,20534.0,3.0,0.0,3.0,0.0,0.0,52.0,8.0,44,0.0,0.0,0.1460991526249147,2.53238531216519
Ohio,2020,Cuyahoga Community College,,33892.0,1.0,0.0,0.0,0.0,1.0,14.0,2.0,12,0.0,0.0,0.0295054880207718,0.4130768322908061
Ohio,2020,Kent State University,,33013.0,3.0,0.0,3.0,0.0,0.0,60.0,2.0,55,3.0,0.0,0.0908732923393814,1.817465846787629
Ohio,2020,Miami University,,22010.0,16.0,0.0,14.0,2.0,0.0,75.0,3.0,72,0.0,1.0,0.7269422989550204,3.407542026351658
Ohio,2020,Ohio State University,Columbus,66178.0,28.0,0.0,11.0,5.0,12.0,337.0,15.0,311,11.0,0.0,0.4231013327691982,5.092326755114993
Ohio,2020,Ohio University5,,33920.0,2.0,0.0,2.0,0.0,0.0,56.0,9.0,47,0.0,0.0,0.0589622641509434,1.650943396226415
Ohio,2020,Shawnee State University,,3994.0,2.0,0.0,1.0,1.0,0.0,12.0,0.0,12,0.0,0.0,0.500751126690035,3.0045067601402105
Ohio,2020,University of Akron,,21260.0,4.0,1.0,3.0,0.0,0.0,61.0,4.0,54,3.0,0.0,0.1881467544684854,2.8692380056444025
Ohio,2020,University of Cincinnati5,,43692.0,9.0,0.0,4.0,2.0,3.0,102.0,9.0,88,5.0,1.0,0.205987366108212,2.3345234825597365
Ohio,2020,University of Toledo,,22439.0,2.0,0.0,1.0,0.0,1.0,46.0,9.0,33,4.0,0.0,0.0891305316636213,2.0500022282632915
Oklahoma,2020,Bacone College,,322.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2,0.0,0.0,3.105590062111801,9.316770186335404
